timestamp,x,y,z
0,-0.96,-1.37,9.26
10,-1.07,-1.34,9.35
20,-1.08,-1.28,9.46
30,-1.03,-1.25,9.61
40,-0.87,-1.16,9.84
50,-0.69,-1.11,10.09
60,-0.49,-1.12,10.21
70,-0.32,-1.1,10.2
80,-0.18,-1.13,10.0
90,-0.19,-1.17,9.73
100,-0.32,-1.24,9.46
110,-0.41,-1.34,9.27
120,-0.46,-1.36,9.15
130,-0.47,-1.41,9.09
140,-0.42,-1.44,9.07
150,-0.49,-1.4,9.12
160,-0.66,-1.35,9.19
170,-0.86,-1.32,9.26
180,-1.03,-1.27,9.28
190,-1.09,-1.25,9.28
200,-1.12,-1.24,9.28
210,-1.02,-1.26,9.34
220,-0.96,-1.28,9.45
230,-0.88,-1.31,9.55
240,-0.88,-1.34,9.56
250,-0.85,-1.33,9.55
260,-0.88,-1.29,9.53
270,-0.85,-1.3,9.68
280,-0.8,-1.27,9.93
290,-0.7,-1.23,10.1
300,-0.63,-1.27,10.2
310,-0.53,-1.29,10.17
320,-0.47,-1.36,9.98
330,-0.37,-1.4,9.82
340,-0.37,-1.4,9.76
350,-0.38,-1.48,9.79
360,-0.05,-1.35,9.85
370,-0.33,-1.36,9.75
380,-0.38,-1.44,9.82
390,-0.47,-1.42,9.77
400,-0.43,-1.43,9.79
410,-0.34,-1.42,9.86
420,-0.26,-1.4,10.0
430,-0.1,-1.41,10.03
440,0.1,-1.45,9.89
450,0.19,-1.42,9.75
460,0.09,-1.42,9.62
470,-0.02,-1.47,9.36
480,-0.28,-1.43,9.16
490,-0.47,-1.44,9.08
500,-0.58,-1.55,9.14
510,-0.46,-1.5,9.13
520,-0.29,-1.58,9.27
530,-0.11,-1.51,9.31
540,0.06,-1.5,9.18
550,0.17,-1.47,9.02
560,0.21,-1.46,8.94
570,0.14,-1.5,8.94
580,-0.0,-1.4,9.14
590,-0.18,-1.34,9.33
600,-0.09,-1.29,9.8
610,0.37,-0.87,14.55
620,-0.15,-0.79,13.47
630,-0.46,-1.18,10.7
640,-1.23,-1.45,8.15
650,-1.33,-1.6,7.19
660,-1.47,-1.61,7.76
670,-1.62,-1.47,8.71
680,-1.71,-1.45,9.06
690,-2.18,-1.56,8.51
700,-2.29,-1.44,8.48
710,-2.14,-1.38,8.95
720,-2.02,-1.38,8.95
730,-0.93,-1.55,9.24
740,-0.07,-1.41,9.74
750,-0.88,-1.32,9.82
760,-1.9,-1.41,9.36
770,-1.77,-1.4,8.71
780,-1.14,-1.4,8.71
790,-1.52,-1.26,9.46
800,-2.11,-0.95,10.13
810,-1.8,-1.06,10.31
820,-0.55,-1.11,10.29
830,-0.14,-1.12,10.14
840,-0.45,-1.15,10.07
850,-0.43,-1.1,10.2
860,-0.45,-1.18,10.07
870,-0.73,-1.09,9.63
880,-1.03,-1.25,9.28
890,-1.06,-1.19,9.53
900,-0.61,-1.12,9.84
910,-2.51,-0.98,9.21
920,-3.95,-1.21,7.93
930,-2.15,-0.9,8.76
940,0.15,-1.16,9.39
950,0.07,-1.12,9.83
960,-0.9,-0.87,10.43
970,-1.6,-0.71,10.81
980,-2.04,-0.71,10.45
990,-2.1,-0.78,10.01
1000,-2.5,-1.03,8.58
