timestamp,x,y,z
0,-1.15,-0.59,9.58
10,-1.06,-0.53,9.95
20,-0.88,-0.51,10.2
30,-0.73,-0.47,10.27
40,-0.7,-0.48,10.16
50,-0.78,-0.5,9.84
60,-0.86,-0.51,9.57
70,-0.86,-0.5,9.47
80,-0.71,-0.45,9.57
90,-0.6,-0.4,9.77
100,-0.52,-0.4,9.95
110,-0.5,-0.46,10.03
120,-0.44,-0.48,9.86
130,-0.4,-0.59,9.54
140,-0.51,-0.49,9.22
150,-0.69,-0.64,9.0
160,-0.9,-0.62,8.94
170,-1.02,-0.55,9.16
180,-1.13,-0.47,9.42
190,-1.24,-0.38,9.71
200,-1.27,-0.34,9.84
210,-1.25,-0.4,9.81
220,-1.16,-0.29,9.73
230,-1.05,-0.35,9.66
240,-0.93,-0.32,9.58
250,-0.92,-0.33,9.52
260,-0.91,-0.36,9.55
270,-0.75,-0.39,9.64
280,-0.59,-0.33,9.8
290,-0.34,-0.5,9.94
300,-0.21,-0.5,10.02
310,-0.17,-0.64,9.85
320,0.06,-0.71,9.55
330,-0.39,-0.54,9.27
340,-0.77,-0.66,9.11
350,-1.1,-0.6,9.18
360,-1.16,-0.52,9.41
370,-1.11,-0.5,9.67
380,-1.01,-0.52,9.83
390,-0.86,-0.51,10.02
400,-0.74,-0.47,10.22
410,-0.68,-0.38,10.3
420,-0.68,-0.4,10.27
430,-0.77,-0.35,10.18
440,-0.92,-0.37,10.02
450,-0.96,-0.41,9.86
460,-0.9,-0.43,9.67
470,-0.71,-0.49,9.59
480,-0.64,-0.5,9.59
490,-0.47,-0.5,9.71
500,-0.34,-0.49,9.86
510,-0.17,-0.5,10.0
520,-0.05,-0.51,10.03
530,-0.11,-0.49,9.9
540,-0.28,-0.5,9.67
550,-0.56,-0.48,9.39
560,-0.83,-0.45,9.24
570,-0.78,-0.42,9.16
580,-0.92,-0.5,9.33
590,-0.66,-0.34,9.69
600,-0.09,-0.45,9.92
610,-0.23,-0.4,9.92
620,-0.02,-0.55,9.74
630,-0.01,-0.54,9.43
640,-0.2,-0.56,9.15
650,-0.56,-0.52,8.92
660,-0.99,-0.45,8.79
670,-1.46,-0.34,8.82
680,-1.77,-0.29,8.97
690,-1.9,-0.24,9.21
700,-1.68,-0.2,9.51
710,-1.34,-0.17,9.77
720,-1.01,-0.2,9.81
730,-0.51,-0.13,10.42
740,-0.63,0.2,13.69
750,-0.83,0.06,12.15
760,-1.05,-0.32,9.56
770,-1.15,-0.62,8.38
780,-1.01,-0.75,8.35
790,-0.9,-0.73,8.86
800,-1.66,-0.69,9.2
810,-2.8,-0.63,9.2
820,-3.06,-0.75,8.43
830,-2.47,-0.81,8.0
840,-1.51,-0.71,8.56
850,-1.05,-0.58,9.4
860,-0.36,-0.48,9.87
870,-0.33,-0.48,9.87
880,-1.04,-0.41,9.83
890,-1.87,-0.45,10.04
900,-3.53,-0.05,10.46
910,0.76,-0.96,9.58
920,1.47,-0.93,9.11
930,-0.16,-0.71,9.99
940,-0.21,-0.72,10.7
950,-0.72,-0.63,10.61
960,-1.34,-0.55,10.11
970,-1.12,-0.71,9.69
980,-0.73,-0.91,9.55
990,-0.65,-0.99,9.38
1000,-0.4,-1.13,9.84
