timestamp,x,y,z
0,0.11,-0.18,10.38
10,0.05,-0.23,9.85
20,-0.09,-0.3,9.45
30,-0.16,-0.27,9.48
40,-0.26,-0.17,9.69
50,-0.4,-0.05,10.07
60,-0.53,0.06,10.31
70,-0.56,0.12,10.26
80,-0.49,0.19,9.99
90,-0.34,0.18,9.75
100,-0.12,0.19,9.76
110,0.11,0.18,9.89
120,0.23,0.14,9.9
130,0.26,0.14,9.72
140,0.08,0.16,9.38
150,-0.25,0.19,9.02
160,-0.61,0.2,8.79
170,-0.91,0.25,8.82
180,-1.1,0.32,8.98
190,-1.16,0.34,9.19
200,-1.07,0.35,9.44
210,-1.01,0.38,9.56
220,-1.01,0.37,9.52
230,-1.07,0.27,9.27
240,-1.1,0.15,9.03
250,-0.99,0.04,8.86
260,-0.85,-0.0,8.88
270,-0.74,-0.03,9.11
280,-0.66,0.02,9.41
290,-0.71,0.11,9.65
300,-0.8,0.21,9.77
310,-0.98,0.25,9.75
320,-1.14,0.28,9.64
330,-1.24,0.28,9.56
340,-1.24,0.31,9.62
350,-1.13,0.25,9.82
360,-0.91,0.19,9.98
370,-0.64,0.19,10.07
380,-0.45,0.13,9.97
390,-0.43,0.06,9.8
400,-0.45,0.06,9.73
410,-0.51,0.04,9.64
420,-0.57,0.02,9.61
430,-0.68,0.01,9.58
440,-0.9,0.03,9.52
450,-1.12,0.06,9.57
460,-1.29,0.12,9.62
470,-1.31,0.2,9.64
480,-1.21,0.23,9.71
490,-1.1,0.28,9.76
500,-1.02,0.32,9.76
510,-1.09,0.42,9.71
520,-1.32,0.49,9.7
530,-1.59,0.62,9.74
540,-1.76,0.72,9.84
550,-1.82,0.79,9.9
560,-1.64,0.74,9.94
570,-1.32,0.64,9.84
580,-0.91,0.49,9.73
590,-0.56,0.32,9.62
600,-0.26,0.21,9.53
610,-0.15,0.14,9.41
620,-0.28,0.08,9.15
630,-0.6,0.01,8.95
640,-0.92,0.03,8.8
650,-1.07,0.07,8.84
660,-1.06,0.11,8.98
670,-1.04,0.16,9.15
680,-1.09,0.2,9.23
690,-1.2,0.21,9.21
700,-1.3,0.19,9.11
710,-1.3,0.22,9.2
720,-1.17,0.25,9.44
730,-0.93,0.35,9.79
740,-0.74,0.29,10.13
750,-0.66,0.28,10.27
760,-0.74,0.17,10.24
770,-0.87,0.11,10.05
780,-0.95,0.0,9.72
790,-1.02,0.05,9.5
800,-1.15,-0.02,9.4
810,-1.2,-0.08,9.52
820,-1.07,-0.06,9.74
830,-0.84,0.06,9.93
840,-0.68,-0.03,10.13
850,-0.85,0.1,10.14
860,-1.21,0.15,9.98
870,-1.75,0.34,9.76
880,-2.16,0.32,9.54
890,-2.07,0.36,9.57
900,-1.54,0.36,9.85
910,-0.78,0.39,10.23
920,-0.2,0.35,10.4
930,-0.14,0.32,10.24
940,-0.58,0.3,9.71
950,-1.28,0.4,9.13
960,-2.07,0.5,8.85
970,-2.56,0.61,8.95
980,-2.45,0.64,9.45
990,-1.63,0.77,10.05
1000,-0.53,0.81,10.45
