timestamp,x,y,z
0,-0.93,-1.33,9.8
10,-1.07,-1.4,9.66
20,-0.89,-1.45,9.6
30,-0.69,-1.53,9.62
40,-0.52,-1.57,9.57
50,-0.52,-1.54,9.69
60,-0.55,-1.53,9.77
70,-0.51,-1.53,9.66
80,-0.61,-1.48,9.53
90,-0.72,-1.5,9.44
100,-0.68,-1.53,9.39
110,-0.51,-1.6,9.4
120,-0.34,-1.68,9.44
130,-0.21,-1.7,9.45
140,-0.31,-1.69,9.43
150,-0.45,-1.64,9.38
160,-0.57,-1.62,9.33
170,-0.64,-1.6,9.29
180,-0.75,-1.53,9.23
190,-0.84,-1.54,9.34
200,-0.76,-1.52,9.47
210,-0.69,-1.5,9.56
220,-0.8,-1.47,9.61
230,-0.92,-1.45,9.58
240,-0.88,-1.49,9.5
250,-0.73,-1.54,9.54
260,-0.64,-1.57,9.68
270,-0.71,-1.57,9.91
280,-0.82,-1.52,9.91
290,-0.95,-1.52,9.7
300,-1.02,-1.55,9.39
310,-0.93,-1.64,9.21
320,-0.7,-1.7,9.26
330,-0.51,-1.69,9.41
340,-0.47,-1.68,9.48
350,-0.51,-1.68,9.49
360,-0.67,-1.62,9.5
370,-0.82,-1.57,9.5
380,-0.92,-1.53,9.57
390,-0.94,-1.48,9.71
400,-0.95,-1.44,9.8
410,-0.97,-1.46,9.76
420,-0.97,-1.46,9.62
430,-0.93,-1.48,9.52
440,-0.81,-1.58,9.49
450,-0.61,-1.61,9.54
460,-0.53,-1.62,9.64
470,-0.7,-1.54,9.67
480,-0.98,-1.47,9.7
490,-1.08,-1.46,9.68
500,-0.94,-1.49,9.59
510,-0.76,-1.58,9.49
520,-0.68,-1.61,9.46
530,-0.7,-1.6,9.48
540,-0.75,-1.59,9.47
550,-0.8,-1.58,9.46
560,-0.83,-1.56,9.5
570,-0.68,-1.65,9.56
580,-0.48,-1.64,9.58
590,-0.57,-1.63,9.57
600,-0.74,-1.64,9.49
610,-0.73,-1.67,9.33
620,-0.69,-1.72,9.3
630,-0.65,-1.72,9.34
640,-0.68,-1.64,9.41
650,-0.78,-1.61,9.6
660,-0.82,-1.56,9.63
670,-0.84,-1.56,9.64
680,-0.86,-1.56,9.61
690,-0.83,-1.53,9.55
700,-0.93,-1.5,9.53
710,-0.99,-1.5,9.53
720,-0.94,-1.52,9.54
730,-0.86,-1.54,9.53
740,-0.9,-1.55,9.5
750,-0.95,-1.56,9.57
760,-0.85,-1.57,9.62
770,-0.68,-1.6,9.69
780,-0.57,-1.63,9.65
790,-0.62,-1.64,9.64
800,-0.68,-1.63,9.63
810,-0.68,-1.61,9.53
820,-0.67,-1.59,9.47
830,-0.69,-1.57,9.45
840,-0.65,-1.56,9.46
850,-0.64,-1.51,9.52
860,-0.75,-1.47,9.61
870,-0.9,-1.46,9.52
880,-0.93,-1.45,9.43
890,-0.92,-1.48,9.38
900,-0.96,-1.47,9.39
910,-0.99,-1.5,9.43
920,-0.87,-1.54,9.49
930,-0.61,-1.62,9.59
940,-0.42,-1.65,9.62
950,-0.47,-1.64,9.65
960,-0.57,-1.64,9.68
970,-0.6,-1.58,9.72
980,-0.69,-1.54,9.67
990,-0.91,-1.51,9.56
1000,-1.11,-1.46,9.51
