timestamp,x,y,z
0,-2.22,0.07,9.82
10,-2.13,0.11,9.97
20,-2.04,0.17,10.1
30,-2.02,0.24,10.08
40,-2.04,0.21,10.07
50,-2.09,0.23,10.0
60,-2.15,0.19,9.88
70,-2.14,0.09,9.59
80,-2.09,-0.0,9.25
90,-1.93,-0.05,9.01
100,-1.75,-0.13,8.9
110,-1.59,-0.16,8.91
120,-1.48,-0.13,9.04
130,-1.4,-0.05,9.27
140,-1.3,0.04,9.41
150,-1.41,0.05,9.39
160,-1.67,0.08,9.27
170,-1.96,0.04,9.12
180,-2.12,0.06,9.0
190,-2.17,0.06,8.85
200,-2.15,0.07,8.88
210,-2.15,-0.01,9.01
220,-2.14,-0.03,9.22
230,-1.97,-0.06,9.45
240,-1.72,-0.09,9.71
250,-1.44,-0.11,9.94
260,-1.19,-0.13,10.12
270,-1.1,-0.14,10.17
280,-1.13,-0.17,10.06
290,-1.24,-0.21,9.85
300,-1.27,-0.17,9.81
310,-1.33,-0.2,9.82
320,-1.38,-0.25,9.88
330,-1.32,-0.22,10.05
340,-1.16,-0.22,10.1
350,-1.06,-0.18,10.03
360,-1.06,-0.21,9.85
370,-1.13,-0.21,9.69
380,-1.32,-0.17,9.45
390,-1.58,-0.13,9.26
400,-1.78,-0.06,9.1
410,-2.02,-0.04,8.98
420,-2.1,0.2,9.08
430,-2.09,0.11,9.1
440,-2.07,0.15,8.97
450,-1.74,0.09,8.77
460,-1.59,0.06,8.57
470,-1.37,-0.04,8.44
480,-1.24,-0.15,8.51
490,-0.94,-0.15,8.76
500,-0.53,-0.16,9.1
510,-0.1,-0.21,9.43
520,0.28,-0.22,9.71
530,0.55,-0.16,9.94
540,0.62,-0.09,10.04
550,0.74,0.14,10.71
560,2.96,1.02,18.94
570,-3.3,0.51,13.28
580,-3.73,0.4,10.3
590,-3.51,-0.02,9.23
600,-3.29,-0.04,8.95
610,-2.84,-0.24,9.05
620,-2.25,-0.36,9.15
630,-1.93,-0.52,9.0
640,-1.92,-0.74,8.51
650,-2.42,-0.88,8.16
660,-2.74,-1.15,6.01
670,0.65,-1.54,6.2
680,-0.16,-0.98,9.19
690,-0.83,-0.69,11.03
700,-1.32,-0.81,11.0
710,-1.35,-0.87,10.0
720,-0.86,-0.92,9.28
730,-0.41,-0.91,9.25
740,-0.41,-0.88,9.38
750,-0.12,-1.02,9.44
760,-0.19,-1.06,9.51
770,-0.4,-1.02,9.51
780,-0.11,-1.04,9.7
790,0.2,-0.91,9.91
800,0.18,-0.87,10.12
810,-0.24,-1.48,9.25
820,-0.33,-0.78,9.4
830,-0.49,-1.27,9.78
840,-0.47,-0.86,9.59
850,-0.18,-1.01,9.51
860,-0.34,-1.01,9.5
870,-0.18,-0.9,9.63
880,-0.17,-1.02,9.59
890,-0.64,-1.88,9.46
900,-3.31,-3.42,8.82
910,-2.34,-1.42,9.9
920,-0.57,-1.19,10.05
930,0.1,-1.03,9.39
940,-0.31,-0.85,9.9
950,-0.4,-0.65,10.18
960,-0.35,-0.68,9.91
970,-0.18,-0.7,9.71
980,-0.17,-0.63,9.63
990,-0.2,-1.02,9.34
1000,-0.17,-1.29,8.94
