timestamp,x,y,z
0,-0.16,-0.34,9.94
10,-0.17,-0.33,9.97
20,-0.15,-0.23,10.01
30,-0.11,-0.18,10.17
40,0.06,-0.19,10.36
50,0.21,-0.13,10.45
60,0.22,-0.15,10.35
70,0.11,-0.16,10.07
80,-0.04,-0.19,9.76
90,-0.14,-0.25,9.51
100,-0.2,-0.28,9.36
110,-0.16,-0.36,9.39
120,-0.05,-0.51,9.55
130,0.16,-0.52,9.66
140,0.46,-0.63,9.58
150,0.73,-0.68,9.47
160,1.02,-0.67,9.37
170,1.14,-0.63,9.34
180,1.05,-0.5,9.45
190,0.7,-0.43,9.54
200,0.35,-0.35,9.76
210,-0.04,-0.35,10.07
220,-0.31,-0.34,10.16
230,-0.3,-0.41,9.97
240,-0.16,-0.41,9.68
250,0.06,-0.48,9.29
260,0.27,-0.47,9.12
270,0.3,-0.41,9.18
280,0.2,-0.32,9.53
290,-0.04,-0.21,9.84
300,-0.07,-0.21,10.07
310,0.02,-0.21,10.29
320,0.23,-0.24,10.36
330,0.37,-0.24,10.29
340,0.22,-0.3,10.03
350,0.11,-0.47,9.78
360,0.04,-0.47,9.49
370,-0.02,-0.57,9.3
380,0.11,-0.62,9.2
390,0.1,-0.54,9.21
400,0.35,-0.61,9.41
410,0.7,-0.59,9.74
420,1.1,-0.55,10.01
430,1.32,-0.47,10.16
440,1.24,-0.51,10.15
450,1.02,-0.5,10.05
460,0.71,-0.52,9.86
470,0.47,-0.55,9.72
480,0.32,-0.6,9.68
490,0.45,-0.58,9.64
500,0.64,-0.52,9.75
510,1.07,-0.52,9.84
520,1.04,-0.4,9.93
530,1.13,-0.37,9.84
540,0.8,-0.33,9.73
550,0.47,-0.3,9.69
560,0.16,-0.24,9.66
570,-0.12,-0.22,9.64
580,-0.33,-0.21,9.54
590,-0.42,-0.24,9.35
600,-0.33,-0.26,9.13
610,-0.03,-0.25,9.01
620,0.41,-0.21,9.06
630,0.74,-0.22,9.24
640,2.26,0.16,11.51
650,3.59,-0.1,12.95
660,2.31,-0.08,11.41
670,0.35,-0.12,10.08
680,-0.53,-0.39,9.18
690,-0.84,-0.46,8.6
700,-0.62,-0.57,8.59
710,0.31,-0.73,8.56
720,-0.48,-0.63,8.53
730,-0.33,-0.6,8.76
740,-0.39,-0.44,9.23
750,0.59,-0.42,9.67
760,1.04,-0.42,10.04
770,1.47,-0.46,10.43
780,0.81,-0.42,10.71
790,0.55,-0.32,10.72
800,0.63,-0.41,10.35
810,0.68,-0.51,9.93
820,0.81,-0.55,9.64
830,0.68,-0.57,9.39
840,0.37,-0.63,9.3
850,-0.76,-0.69,8.54
860,1.34,-1.12,8.69
870,1.82,-0.9,9.66
880,1.32,-0.67,10.46
890,0.91,-0.51,10.61
900,0.8,-0.57,10.57
910,0.83,-0.7,9.92
920,0.69,-0.89,9.08
930,0.18,-0.97,8.84
940,0.19,-0.95,9.22
950,0.46,-0.94,9.3
960,0.69,-1.0,9.13
970,0.49,-0.96,9.19
980,0.29,-0.92,9.33
990,0.17,-0.85,9.6
1000,0.01,-0.79,9.74
