timestamp,x,y,z
0,-1.79,-2.65,9.71
10,-1.58,-2.66,9.93
20,-1.14,-2.67,10.16
30,-0.47,-2.61,10.32
40,-0.16,-2.59,10.38
50,-0.32,-2.56,10.28
60,-0.79,-2.54,10.05
70,-1.33,-2.49,9.78
80,-1.6,-2.5,9.53
90,-1.71,-2.51,9.26
100,-1.57,-2.6,9.11
110,-0.95,-2.69,9.08
120,-0.32,-2.73,9.01
130,-0.03,-2.76,8.93
140,-0.23,-2.73,8.92
150,-0.73,-2.7,9.02
160,-1.24,-2.61,8.97
170,-1.65,-2.65,8.88
180,-1.79,-2.66,8.86
190,-1.83,-2.64,9.03
200,-1.72,-2.55,9.26
210,-1.59,-2.5,9.36
220,-1.56,-2.48,9.45
230,-1.5,-2.5,9.53
240,-1.47,-2.51,9.55
250,-1.57,-2.55,9.49
260,-1.69,-2.55,9.36
270,-1.61,-2.56,9.28
280,-1.51,-2.6,9.32
290,-1.35,-2.64,9.38
300,-1.04,-2.64,9.45
310,-0.82,-2.66,9.53
320,-0.62,-2.72,9.48
330,-0.53,-2.75,9.34
340,-0.49,-2.84,9.28
350,-0.46,-2.81,9.37
360,-0.36,-2.8,9.49
370,-0.2,-2.76,9.59
380,-0.16,-2.76,9.62
390,-0.16,-2.75,9.56
400,-0.28,-2.71,9.38
410,-0.53,-2.77,9.15
420,-0.55,-2.8,8.92
430,-0.46,-2.78,8.86
440,-0.3,-2.8,8.92
450,-0.21,-2.8,9.03
460,-0.06,-2.8,9.09
470,0.01,-2.77,9.05
480,-0.01,-2.78,8.97
490,-0.19,-2.73,8.83
500,-0.53,-2.69,8.7
510,-0.83,-2.6,8.78
520,-1.03,-2.52,8.92
530,-1.02,-2.48,9.1
540,-0.85,-2.45,9.22
550,0.21,-2.31,10.55
560,0.63,-1.93,14.11
570,-0.79,-2.06,12.46
580,-3.93,-3.04,6.9
590,-0.13,-3.21,5.15
600,1.5,-2.82,7.1
610,0.44,-2.27,11.7
620,-3.77,-2.23,10.94
630,-4.79,-1.95,10.71
640,-3.95,-2.06,9.85
650,-2.46,-2.11,8.8
660,-1.93,-2.08,8.91
670,-2.24,-2.1,8.71
680,-2.39,-2.13,8.59
690,-1.44,-2.35,8.5
700,-0.86,-2.26,8.7
710,-0.61,-2.07,8.97
720,-0.65,-1.88,9.36
730,-0.3,-1.92,9.56
740,-0.06,-2.31,8.93
750,-1.19,-2.02,9.0
760,-2.57,-3.16,8.39
770,-2.62,-2.66,8.98
780,-3.98,-2.84,9.69
790,-2.17,-2.41,10.13
800,-2.21,-4.23,8.64
810,-1.15,-1.86,9.84
820,0.27,-1.36,10.39
830,0.21,-1.48,9.78
840,0.12,-1.67,9.42
850,-0.12,-1.87,9.24
860,-0.73,-1.95,9.23
870,-1.04,-1.99,9.38
880,-1.03,-1.87,9.51
890,-0.7,-1.73,9.79
900,-0.2,-1.64,10.07
910,0.08,-1.51,10.18
920,0.47,-1.39,10.08
930,0.7,-1.33,9.75
940,0.68,-1.49,9.49
950,0.25,-1.72,9.26
960,-0.58,-1.93,8.89
970,-0.4,-1.8,9.05
980,-0.64,-1.67,9.02
990,-0.62,-1.46,9.21
1000,-0.44,-1.35,9.47
