timestamp,x,y,z
0,-0.71,0.55,10.37
10,-0.9,0.54,10.21
20,-1.1,0.54,10.0
30,-1.3,0.56,9.81
40,-1.48,0.51,9.65
50,-1.52,0.54,9.56
60,-1.53,0.55,9.64
70,-1.42,0.6,9.66
80,-1.29,0.55,9.67
90,-1.1,0.48,9.71
100,-0.81,0.41,9.72
110,-0.62,0.4,9.69
120,-0.53,0.37,9.57
130,-0.56,0.36,9.46
140,-0.68,0.28,9.3
150,-0.76,0.19,9.21
160,-0.75,0.22,9.16
170,-0.78,0.21,9.24
180,-0.87,0.3,9.39
190,-1.03,0.35,9.47
200,-1.29,0.38,9.5
210,-1.57,0.33,9.41
220,-1.77,0.4,9.27
230,-1.76,0.31,9.15
240,-1.63,0.29,9.24
250,-1.37,0.25,9.44
260,-1.14,0.24,9.64
270,-0.95,0.22,9.74
280,-0.9,0.21,9.78
290,-1.01,0.24,9.73
300,-1.16,0.23,9.63
310,-1.33,0.26,9.55
320,-1.4,0.28,9.62
330,-1.46,0.26,9.77
340,-1.43,0.25,9.78
350,-1.39,0.22,9.69
360,-1.37,0.23,9.57
370,-1.36,0.19,9.49
380,-1.37,0.19,9.41
390,-1.4,0.2,9.4
400,-1.46,0.24,9.42
410,-1.47,0.21,9.4
420,-1.46,0.19,9.45
430,-1.4,0.24,9.55
440,-1.33,0.22,9.62
450,-1.29,0.25,9.69
460,-1.31,0.23,9.65
470,-1.4,0.25,9.61
480,-1.55,0.32,9.52
490,-1.75,0.34,9.49
500,-1.93,0.31,9.58
510,-1.91,0.4,9.79
520,-1.83,0.42,10.0
530,-1.67,0.42,10.07
540,-1.53,0.41,10.07
550,-1.41,0.39,9.96
560,-1.34,0.35,9.81
570,-1.28,0.31,9.69
580,-1.19,0.3,9.55
590,-1.18,0.34,9.43
600,-1.23,0.3,9.35
610,-1.41,0.32,9.33
620,-1.49,0.29,9.33
630,-1.6,0.37,9.35
640,-1.7,0.4,9.32
650,-1.82,0.44,9.32
660,-1.83,0.36,9.28
670,-1.74,0.35,9.32
680,-1.61,0.37,9.3
690,-1.48,0.34,9.26
700,-1.45,0.26,9.19
710,-1.46,0.21,9.1
720,-1.49,0.12,9.07
730,-1.48,0.21,9.14
740,-1.45,0.21,9.28
750,-1.52,0.22,9.4
760,-1.57,0.26,9.43
770,-1.66,0.2,9.44
780,-1.66,0.21,9.44
790,-1.65,0.15,9.44
800,-1.58,0.12,9.42
810,-1.52,0.12,9.42
820,-1.43,0.05,9.4
830,-1.2,-0.09,9.24
840,-0.74,-0.17,9.02
850,-0.32,-0.09,8.94
860,-0.19,-0.01,8.89
870,-0.36,0.03,9.01
880,-0.73,0.15,9.3
890,-1.33,0.3,9.64
900,-1.99,0.35,9.8
910,-2.42,0.44,9.86
920,-2.7,0.48,9.81
930,-2.87,0.51,9.7
940,-2.76,0.54,9.46
950,-2.42,0.58,9.25
960,-2.07,0.66,9.41
970,-1.89,0.74,9.79
980,-1.81,0.75,10.17
990,-1.74,0.81,10.35
1000,-1.63,0.77,10.32
