timestamp,x,y,z
0,1.09,-0.06,10.01
10,-0.51,-0.4,10.38
20,-0.66,-0.28,10.43
30,-0.96,-0.18,10.4
40,-1.22,-0.13,10.34
50,-1.29,-0.12,10.22
60,-1.05,-0.2,10.07
70,-0.68,-0.3,10.04
80,-0.33,-0.37,10.06
90,-0.22,-0.44,9.95
100,-0.33,-0.52,9.77
110,-0.45,-0.56,9.51
120,-0.56,-0.55,9.36
130,-0.63,-0.6,9.31
140,-0.67,-0.63,9.27
150,-0.6,-0.72,9.23
160,-0.59,-0.7,9.26
170,-0.63,-0.68,9.25
180,-0.74,-0.64,9.23
190,-0.74,-0.61,9.21
200,-0.71,-0.6,9.31
210,-0.71,-0.58,9.55
220,-0.75,-0.59,9.81
230,-0.85,-0.53,9.9
240,-0.92,-0.5,9.82
250,-1.1,-0.49,9.7
260,-1.23,-0.52,9.62
270,-1.23,-0.53,9.63
280,-1.03,-0.61,9.7
290,-0.81,-0.56,9.76
300,-0.75,-0.59,9.8
310,-0.8,-0.59,9.82
320,-0.95,-0.54,9.84
330,-1.05,-0.57,9.81
340,-1.17,-0.46,9.86
350,-1.2,-0.45,9.82
360,-1.16,-0.48,9.79
370,-1.04,-0.46,9.73
380,-0.98,-0.49,9.61
390,-0.94,-0.56,9.52
400,-0.93,-0.6,9.47
410,-0.99,-0.53,9.43
420,-1.07,-0.59,9.35
430,-1.06,-0.6,9.32
440,-1.01,-0.55,9.34
450,-0.97,-0.53,9.32
460,-1.0,-0.47,9.39
470,-1.06,-0.43,9.51
480,-1.04,-0.41,9.66
490,-0.97,-0.44,9.79
500,-0.94,-0.36,9.84
510,-1.0,-0.31,9.72
520,-1.15,-0.31,9.65
530,-1.31,-0.24,9.59
540,-1.45,-0.22,9.57
550,-1.47,-0.19,9.57
560,-1.48,-0.19,9.65
570,-1.32,-0.2,9.8
580,-1.17,-0.23,9.92
590,-1.0,-0.33,9.97
600,-0.99,-0.4,9.84
610,-1.03,-0.45,9.56
620,-1.14,-0.49,9.3
630,-1.37,-0.4,9.22
640,-1.53,-0.4,9.27
650,-1.58,-0.39,9.42
660,-1.3,-0.49,9.62
670,-0.86,-0.52,9.77
680,-0.52,-0.61,9.83
690,-0.36,-0.62,9.84
700,-0.46,-0.63,9.72
710,-0.7,-0.66,9.48
720,-0.97,-0.62,9.29
730,-1.14,-0.62,9.2
740,-1.24,-0.57,9.26
750,-1.27,-0.43,9.29
760,-1.36,-0.36,9.22
770,-1.5,-0.26,9.11
780,-1.79,-0.17,9.02
790,-1.94,-0.11,9.02
800,-1.9,-0.13,9.18
810,-1.66,-0.04,9.55
820,-1.46,0.01,9.98
830,-1.31,-0.03,10.12
840,-1.24,-0.05,10.02
850,-1.15,-0.17,10.03
860,-0.77,-0.21,10.65
870,-0.57,-0.24,10.84
880,-0.43,-0.41,10.63
890,-0.04,-0.52,10.52
900,-0.87,-0.7,9.21
910,-1.25,-0.48,8.18
920,-0.98,-0.47,9.03
930,-0.42,-0.38,9.99
940,-0.8,-0.36,10.23
950,-1.13,-0.32,10.07
960,-1.42,-0.23,9.83
970,-1.04,-0.28,9.47
980,-1.05,-0.32,9.51
990,-0.88,-0.23,9.65
1000,-1.01,-0.34,9.81
