timestamp,x,y,z
0,-3.26,-0.23,9.1
10,-3.04,-0.15,9.31
20,-2.9,-0.13,9.56
30,-2.86,-0.11,9.74
40,-2.8,-0.13,9.8
50,-2.6,-0.19,9.79
60,-2.34,-0.2,9.67
70,-2.1,-0.29,9.43
80,-2.01,-0.45,9.12
90,-2.03,-0.5,8.86
100,-2.15,-0.54,8.8
110,-2.36,-0.57,8.88
120,-2.51,-0.36,9.13
130,-2.72,-0.26,9.46
140,-2.89,-0.17,9.63
150,-3.01,-0.15,9.56
160,-3.01,-0.17,9.45
170,-2.94,-0.12,9.34
180,-2.95,-0.29,9.19
190,-2.82,-0.11,9.11
200,-2.82,-0.18,9.03
210,-2.89,-0.09,8.96
220,-3.02,-0.17,8.84
230,-3.17,-0.21,8.83
240,-3.19,-0.26,8.95
250,-3.14,-0.19,9.15
260,-2.93,-0.22,9.4
270,-2.7,-0.28,9.59
280,-2.4,-0.37,9.76
290,-2.1,-0.4,9.96
300,-1.98,-0.41,10.14
310,-1.99,-0.45,10.09
320,-2.12,-0.52,9.84
330,-2.28,-0.5,9.6
340,-2.38,-0.56,9.45
350,-2.37,-0.66,9.45
360,-2.15,-0.66,9.66
370,-1.77,-0.63,9.7
380,-1.41,-0.65,9.69
390,-1.2,-0.78,9.52
400,-1.17,-0.79,9.37
410,-1.17,-0.83,9.11
420,-1.19,-0.88,8.85
430,-1.21,-0.92,8.73
440,-1.13,-0.83,8.67
450,-1.1,-0.78,8.72
460,-1.03,-0.74,8.82
470,-0.92,-0.69,8.98
480,-0.87,-0.67,9.28
490,-0.77,-0.56,9.41
500,-0.91,-0.52,9.26
510,-1.29,-0.35,9.13
520,-1.84,-0.4,8.89
530,-2.32,-0.33,8.92
540,-2.51,-0.33,8.89
550,-2.62,-0.22,8.86
560,-2.64,-0.32,8.83
570,-2.39,-0.25,8.86
580,-2.25,-0.18,9.08
590,-2.24,-0.14,9.36
600,-2.38,-0.08,9.54
610,-2.6,-0.05,9.49
620,-2.18,-0.04,10.74
630,-3.07,0.11,13.3
640,-3.28,0.2,12.41
650,-3.41,-0.15,9.84
660,-2.58,-0.53,7.67
670,-1.7,-0.64,7.16
680,-1.64,-0.67,7.94
690,-1.98,-0.51,8.84
700,-2.54,-0.41,9.37
710,-2.97,-0.31,9.48
720,-3.21,-0.21,9.71
730,-3.02,-0.19,9.77
740,-2.24,-0.27,9.42
750,-1.49,-0.37,9.17
760,-1.83,-0.42,9.0
770,-2.97,-0.33,9.38
780,-3.16,-0.26,9.68
790,-2.5,-0.23,10.08
800,-2.16,-0.47,9.88
810,-1.98,-0.57,9.12
820,-1.92,-0.67,8.76
830,-1.84,-0.68,9.03
840,-1.91,-0.43,9.49
850,-2.5,-0.49,9.17
860,-2.45,-0.67,9.55
870,-2.31,-0.81,10.04
880,-2.28,-0.86,10.01
890,-1.64,-0.93,9.47
900,-1.18,-1.06,9.3
910,-1.08,-0.82,9.27
920,-1.22,-0.79,9.03
930,-1.43,-0.85,8.89
940,-1.75,-0.79,8.99
950,-1.89,-0.74,9.34
960,-1.82,-0.84,9.47
970,-1.87,-1.53,9.46
980,-4.62,-1.47,9.9
990,-3.95,-1.79,8.95
1000,-2.69,-2.11,7.83
