timestamp,x,y,z
0,0.2,-9.27,4.41
10,0.05,-9.21,4.39
20,-0.16,-9.12,4.23
30,-0.29,-9.07,3.97
40,-0.18,-9.09,3.64
50,0.11,-9.14,3.32
60,0.52,-9.23,3.04
70,0.81,-9.31,2.86
80,0.92,-9.28,2.87
90,0.76,-9.28,3.01
100,0.58,-9.23,3.16
110,0.4,-9.17,3.35
120,0.26,-9.11,3.38
130,0.14,-9.09,3.29
140,0.26,-9.17,3.01
150,0.43,-9.28,2.72
160,0.5,-9.31,2.65
170,0.36,-9.29,2.9
180,0.19,-9.16,3.23
190,0.06,-9.1,3.51
200,-0.1,-9.02,3.71
210,-0.13,-9.03,3.72
220,-0.06,-9.06,3.61
230,0.18,-9.1,3.41
240,0.57,-9.09,3.33
250,0.82,-9.13,3.3
260,0.84,-9.11,3.49
270,0.7,-9.0,3.72
280,0.4,-8.9,3.9
290,0.14,-8.92,3.84
300,0.04,-9.02,3.57
310,0.1,-9.13,3.12
320,0.2,-9.25,2.76
330,0.5,-9.27,2.67
340,0.81,-9.26,2.88
350,1.04,-9.21,3.32
360,0.96,-9.13,3.79
370,0.75,-9.21,4.02
380,0.49,-9.29,4.04
390,0.35,-9.37,3.79
400,0.21,-9.37,3.46
410,0.11,-9.32,3.27
420,0.15,-9.31,3.12
430,0.24,-9.32,3.09
440,0.35,-9.24,3.21
450,0.38,-9.16,3.37
460,0.31,-9.13,3.45
470,0.14,-9.11,3.49
480,0.07,-9.11,3.57
490,0.09,-9.11,3.63
500,0.19,-9.15,3.59
510,0.3,-9.18,3.54
520,0.32,-9.21,3.47
530,0.31,-9.2,3.41
540,0.2,-9.22,3.41
550,0.15,-9.21,3.49
560,0.17,-9.21,3.59
570,0.22,-9.16,3.81
580,0.42,-9.1,4.02
590,0.69,-9.06,4.14
600,0.9,-9.13,4.14
610,1.06,-9.16,4.04
620,1.01,-9.22,3.81
630,0.83,-9.19,3.61
640,0.28,-9.11,3.44
650,0.17,-9.08,3.41
660,0.11,-9.4,3.41
670,0.51,-8.91,3.67
680,0.89,-9.4,3.62
690,0.83,-9.04,3.62
700,0.79,-8.79,3.7
710,0.97,-8.69,3.69
720,1.86,-9.27,6.21
730,0.39,-8.42,6.75
740,-2.0,-8.18,3.71
750,3.32,-10.77,-5.77
760,4.36,-10.01,-3.7
770,3.78,-9.47,0.8
780,1.24,-7.64,8.08
790,-0.93,-7.04,8.32
800,-1.14,-7.69,6.98
810,-1.1,-8.65,6.48
820,-0.9,-8.98,4.93
830,-0.12,-9.22,4.17
840,0.74,-12.14,4.26
850,0.34,-10.54,3.21
860,-2.07,-8.41,3.52
870,-0.62,-8.61,4.32
880,1.77,-9.09,4.36
890,2.59,-9.41,4.38
900,2.89,-9.5,4.11
910,4.12,-10.13,2.45
920,5.1,-10.14,1.61
930,3.71,-9.34,2.96
940,2.68,-8.79,4.02
950,2.92,-8.74,4.18
960,3.58,-8.87,4.08
970,4.04,-9.09,3.85
980,4.27,-9.09,4.19
990,4.41,-9.12,4.75
1000,1.71,-9.02,4.92
