timestamp,x,y,z
0,-1.72,-8.48,4.78
10,-1.44,-8.46,4.83
20,-1.11,-8.38,4.86
30,-1.01,-8.37,4.8
40,-1.06,-8.4,4.63
50,-1.14,-8.44,4.47
60,-1.14,-8.49,4.39
70,-1.09,-8.53,4.34
80,-0.96,-8.56,4.3
90,-0.78,-8.63,4.21
100,-0.6,-8.7,4.06
110,-0.53,-8.72,3.97
120,-0.53,-8.77,3.87
130,-0.63,-8.78,3.9
140,-0.88,-8.77,3.95
150,-1.09,-8.79,3.93
160,-1.33,-8.83,3.87
170,-1.49,-8.81,3.87
180,-1.51,-8.84,3.84
190,-1.25,-8.93,3.88
200,-0.87,-8.9,4.01
210,-0.71,-8.87,4.16
220,-0.87,-8.79,4.33
230,-1.14,-8.68,4.48
240,-1.37,-8.6,4.59
250,-1.53,-8.52,4.55
260,-1.64,-8.5,4.41
270,-1.54,-8.53,4.22
280,-1.31,-8.55,4.16
290,-1.06,-8.52,4.15
300,-0.96,-8.49,4.15
310,-0.94,-8.48,4.09
320,-0.91,-8.49,4.04
330,-0.87,-8.52,4.01
340,-0.76,-8.54,4.03
350,-0.67,-8.57,4.14
360,-0.57,-8.61,4.19
370,-0.52,-8.64,4.18
380,-0.52,-8.67,4.14
390,-0.64,-8.7,4.06
400,-0.77,-8.78,3.94
410,-0.93,-8.83,3.88
420,-1.1,-8.8,3.92
430,-1.22,-8.73,4.14
440,-1.37,-8.68,4.41
450,-1.47,-8.65,4.7
460,-1.58,-8.64,4.9
470,-1.6,-8.64,4.98
480,-1.61,-8.67,4.85
490,-1.49,-8.71,4.55
500,-1.4,-8.78,4.23
510,-1.33,-8.74,4.06
520,-1.31,-8.67,4.15
530,1.87,-7.65,20.31
540,-0.85,-7.37,12.13
550,-3.75,-7.95,8.26
560,-2.82,-7.5,7.21
570,-1.84,-8.94,1.26
580,-0.9,-9.55,-1.71
590,-0.43,-9.81,-4.03
600,-0.68,-10.08,-5.14
610,-0.61,-9.83,-3.63
620,-0.88,-9.51,-1.78
630,-0.76,-9.19,-0.48
640,-0.61,-8.99,0.45
650,-0.38,-8.95,1.32
660,-0.19,-8.83,2.15
670,-0.57,-8.31,2.85
680,-0.34,-9.12,-0.19
690,0.95,-8.42,2.23
700,-1.08,-8.1,3.88
710,-2.26,-7.99,4.18
720,-2.74,-7.91,5.23
730,-1.7,-8.21,5.7
740,-1.57,-8.59,5.84
750,-2.32,-8.57,5.29
760,-3.1,-7.93,5.78
770,-4.18,-7.68,7.38
780,-3.19,-7.46,7.57
790,-2.17,-7.74,6.32
800,-1.94,-8.3,3.96
810,-1.0,-11.09,2.53
820,-0.86,-8.88,4.29
830,-1.7,-8.06,6.19
840,-1.76,-7.72,7.11
850,-1.29,-8.04,6.99
860,-0.96,-8.52,6.41
870,-0.52,-8.49,5.88
880,-0.07,-8.41,5.38
890,0.44,-8.25,4.85
900,0.84,-8.14,4.49
910,0.7,-8.19,4.28
920,0.34,-8.33,4.04
930,-0.01,-8.56,3.43
940,0.01,-8.77,2.88
950,0.29,-8.6,3.11
960,0.75,-8.53,3.43
970,1.08,-8.49,3.86
980,0.99,-8.39,4.12
990,0.6,-8.44,4.0
1000,0.25,-8.56,4.03
