timestamp,x,y,z
0,-0.72,-9.14,3.71
10,-0.81,-9.11,3.76
20,-0.8,-9.09,3.77
30,-0.55,-9.22,3.59
40,-0.35,-9.23,3.46
50,-0.26,-9.26,3.32
60,-0.3,-9.32,3.21
70,-0.53,-9.31,3.17
80,-0.77,-9.32,3.21
90,-0.76,-9.26,3.29
100,-0.68,-9.22,3.28
110,-0.58,-9.25,3.24
120,-0.45,-9.24,3.3
130,-0.45,-9.21,3.49
140,-0.7,-9.07,3.73
150,-1.11,-8.98,3.83
160,-1.53,-8.93,3.71
170,-1.69,-8.91,3.51
180,-1.59,-8.86,3.26
190,-1.37,-8.91,2.97
200,-1.22,-8.94,2.79
210,-1.16,-8.92,2.85
220,-1.29,-8.92,3.01
230,-1.37,-8.91,3.32
240,-1.47,-8.93,3.61
250,-1.28,-8.94,3.78
260,-0.98,-8.97,3.82
270,-0.7,-9.02,3.69
280,-0.66,-9.07,3.45
290,-0.81,-9.12,3.24
300,-0.98,-9.14,3.2
310,-1.09,-9.12,3.39
320,-1.09,-9.07,3.64
330,-0.91,-9.11,3.67
340,-0.6,-9.11,3.51
350,-0.34,-9.17,3.17
360,-0.17,-9.3,2.85
370,-0.12,-9.3,2.77
380,-0.28,-9.29,2.81
390,-0.53,-9.26,3.11
400,-0.62,-9.18,3.43
410,-0.67,-9.15,3.62
420,-0.75,-9.15,3.69
430,-0.8,-9.11,3.61
440,-0.9,-9.09,3.39
450,-0.95,-9.11,3.23
460,-1.06,-9.08,3.14
470,-1.13,-9.02,3.25
480,-1.19,-9.05,3.53
490,-1.08,-9.02,3.78
500,-0.9,-9.03,3.85
510,-0.75,-9.05,3.73
520,-0.66,-9.06,3.49
530,-0.65,-9.04,3.24
540,-0.77,-8.97,3.07
550,-0.91,-8.97,3.15
560,-0.91,-8.93,3.42
570,-0.78,-9.03,3.49
580,-0.44,-9.13,3.38
590,-0.28,-9.18,3.26
600,-0.35,-9.21,3.23
610,-0.55,-9.1,3.28
620,-0.76,-9.03,3.24
630,-0.98,-9.07,3.18
640,-1.15,-9.03,3.26
650,-1.12,-9.0,3.33
660,-0.9,-9.07,3.41
670,-0.69,-9.11,3.42
680,-0.53,-9.09,3.56
690,-0.46,-8.97,3.8
700,-0.54,-8.95,4.0
710,-0.83,-8.99,4.0
720,-1.15,-9.04,3.9
730,-1.37,-9.04,3.78
740,-1.42,-9.07,3.78
750,-1.33,-9.03,3.88
760,-1.1,-9.05,4.01
770,-0.74,-9.05,4.11
780,-0.48,-9.08,4.22
790,-0.56,-9.06,4.28
800,-0.89,-9.05,4.28
810,-1.29,-9.0,4.26
820,-1.58,-8.94,4.22
830,-1.73,-8.89,4.17
840,-1.8,-8.94,4.13
850,-1.59,-8.97,4.14
860,-1.2,-8.98,4.08
870,-0.85,-9.02,3.86
880,-0.66,-9.05,3.68
890,-0.65,-9.0,3.56
900,-0.81,-8.96,3.54
910,-1.01,-8.93,3.38
920,-1.02,-8.93,3.2
930,-0.9,-8.96,2.96
940,-0.71,-9.01,2.83
950,-0.47,-9.06,2.76
960,-0.01,-9.12,3.33
970,1.43,-9.05,5.94
980,1.83,-9.06,6.13
990,0.21,-9.05,4.3
1000,-1.19,-8.99,3.43
