timestamp,x,y,z
0,-1.51,-9.33,3.06
10,-1.48,-9.26,3.2
20,-1.32,-9.17,3.4
30,-0.99,-9.11,3.59
40,-0.73,-9.15,3.57
50,-0.53,-9.17,3.57
60,-0.45,-9.2,3.45
70,-0.38,-9.26,3.24
80,-0.24,-9.3,3.06
90,-0.19,-9.28,3.02
100,-0.28,-9.23,3.03
110,-0.45,-9.2,3.05
120,-0.54,-9.19,3.04
130,-0.58,-9.18,2.95
140,-0.61,-9.23,2.82
150,-0.61,-9.31,2.63
160,-0.59,-9.38,2.51
170,-0.54,-9.45,2.43
180,-0.5,-9.47,2.45
190,-0.48,-9.44,2.59
200,-0.44,-9.38,2.82
210,-0.4,-9.34,3.02
220,-0.46,-9.32,3.14
230,-0.59,-9.29,3.14
240,-0.87,-9.32,3.07
250,-1.19,-9.33,2.97
260,-1.44,-9.33,2.9
270,-1.47,-9.3,2.96
280,-1.33,-9.26,3.07
290,-1.04,-9.25,3.17
300,-0.82,-9.23,3.27
310,-0.73,-9.23,3.34
320,-0.7,-9.29,3.37
330,-0.89,-9.28,3.39
340,-1.24,-9.2,3.47
350,-1.62,-9.12,3.61
360,-1.78,-9.08,3.76
370,-1.6,-9.12,3.84
380,-1.26,-9.15,3.8
390,-0.93,-9.22,3.63
400,-0.77,-9.23,3.46
410,-0.79,-9.18,3.33
420,-0.96,-9.17,3.31
430,-1.16,-9.09,3.39
440,-1.31,-8.99,3.57
450,-1.37,-8.86,3.64
460,-1.33,-8.83,3.58
470,2.82,-8.86,12.06
480,-1.24,-7.98,12.52
490,-1.21,-9.01,6.99
500,-2.55,-7.88,6.54
510,-3.03,-7.93,2.94
520,-2.58,-8.65,-0.31
530,-1.62,-9.57,-2.6
540,-1.33,-9.38,-3.33
550,-0.57,-11.31,-9.15
560,7.24,-12.75,-13.22
570,3.85,-12.14,-7.07
580,-0.8,-9.56,-0.92
590,-3.22,-8.24,3.36
600,-4.86,-8.07,5.49
610,-5.81,-8.34,7.29
620,-4.73,-8.84,7.39
630,-3.79,-9.96,6.18
640,-1.31,-9.5,3.88
650,0.13,-12.31,4.0
660,-0.4,-10.66,-0.11
670,0.08,-9.86,-0.67
680,0.93,-10.22,1.47
690,2.8,-10.24,4.03
700,4.24,-10.1,5.04
710,4.31,-10.13,4.73
720,3.72,-10.17,4.27
730,3.62,-9.82,3.88
740,4.32,-9.52,3.23
750,5.16,-9.22,2.54
760,5.5,-8.32,2.21
770,4.75,-7.88,2.06
780,4.01,-8.44,0.97
790,4.68,-9.57,-0.65
800,6.29,-10.0,-1.1
810,6.99,-9.48,0.76
820,6.24,-8.73,1.89
830,5.21,-8.55,0.93
840,3.68,-8.6,-0.84
850,1.5,-8.45,-2.16
860,1.03,-9.68,-2.34
870,3.11,-10.6,-1.36
880,4.49,-10.71,0.23
890,6.68,-11.28,3.51
900,5.24,-10.43,7.02
910,3.32,-9.73,8.93
920,1.54,-9.08,9.18
930,-0.42,-8.51,8.28
940,-0.57,-8.54,5.98
950,-0.79,-8.91,3.88
960,-1.09,-9.8,2.53
970,-1.4,-10.92,2.04
980,-3.25,-10.13,4.55
990,-3.97,-10.34,4.12
1000,-2.79,-10.42,3.25
