timestamp,x,y,z
0,-0.65,-8.93,4.72
10,-0.57,-8.93,4.7
20,-0.45,-8.93,4.65
30,-0.37,-8.9,4.59
40,-0.41,-8.83,4.57
50,-0.36,-8.84,4.42
60,-0.18,-8.88,4.18
70,-0.02,-8.9,3.88
80,0.08,-8.91,3.58
90,0.02,-8.9,3.4
100,-0.03,-8.91,3.33
110,-0.03,-8.86,3.44
120,0.03,-8.84,3.7
130,0.13,-8.81,3.96
140,0.29,-8.79,4.07
150,0.3,-8.84,4.04
160,0.18,-8.83,3.97
170,0.03,-8.83,3.89
180,-0.12,-8.81,3.84
190,-0.2,-8.8,3.76
200,-0.33,-8.73,3.65
210,-0.4,-8.72,3.49
220,-0.37,-8.78,3.3
230,-0.22,-8.88,3.27
240,-0.11,-8.94,3.49
250,-0.04,-8.96,3.82
260,-0.09,-9.0,4.19
270,-0.04,-9.03,4.51
280,-0.12,-9.08,4.67
290,-0.34,-9.08,4.78
300,-0.64,-9.01,4.85
310,-0.87,-8.95,4.91
320,-1.06,-8.94,4.98
330,-0.93,-8.93,5.02
340,-0.56,-8.96,4.92
350,-0.14,-9.01,4.65
360,0.12,-9.05,4.24
370,0.13,-9.01,3.97
380,-0.08,-8.9,3.86
390,-0.39,-8.83,3.84
400,-0.56,-8.77,4.04
410,-0.43,-8.73,4.3
420,-0.08,-8.74,4.43
430,0.19,-8.74,4.33
440,0.26,-8.76,4.08
450,0.12,-8.73,3.77
460,-0.12,-8.68,3.53
470,-0.36,-8.57,3.44
480,-0.43,-8.45,3.51
490,-0.3,-8.4,3.59
500,-0.03,-8.37,3.56
510,0.29,-8.4,3.36
520,0.62,-8.42,3.13
530,0.85,-8.39,2.94
540,0.94,-8.37,2.85
550,0.92,-8.3,2.92
560,0.79,-8.3,3.06
570,0.72,-8.31,3.32
580,0.77,-8.36,3.52
590,0.87,-8.29,3.8
600,1.0,-8.2,4.12
610,1.11,-8.15,4.37
620,1.19,-8.21,4.52
630,1.35,-8.37,4.58
640,-4.6,-9.47,11.31
650,2.37,-7.62,16.81
660,1.69,-7.87,16.15
670,-0.81,-7.41,10.07
680,-1.05,-7.99,4.27
690,1.63,-13.06,-4.95
700,12.61,-12.17,-18.33
710,5.16,-11.12,-6.98
720,3.79,-7.58,4.6
730,2.8,-6.83,11.6
740,1.13,-7.73,10.45
750,0.11,-8.6,9.85
760,-0.52,-11.22,8.04
770,-1.12,-10.33,6.17
780,0.82,-8.81,6.96
790,2.43,-8.69,6.28
800,2.95,-8.45,6.06
810,3.17,-8.76,5.35
820,2.98,-9.13,4.84
830,2.02,-9.65,5.27
840,0.57,-9.91,5.69
850,1.93,-9.79,6.01
860,4.18,-9.18,6.55
870,5.1,-8.46,6.48
880,4.67,-8.11,6.46
890,4.37,-7.95,6.08
900,3.75,-8.11,5.05
910,3.32,-8.4,3.68
920,2.55,-8.54,3.02
930,2.44,-8.65,3.06
940,1.75,-8.66,3.94
950,1.23,-8.58,4.65
960,1.0,-8.39,4.79
970,0.68,-8.24,4.46
980,0.43,-8.26,3.81
990,0.17,-8.5,3.43
1000,-0.39,-8.73,3.52
