timestamp,x,y,z
0,-0.39,-8.33,5.46
10,-0.02,-8.38,5.5
20,0.23,-8.35,5.57
30,0.54,-8.33,5.54
40,0.62,-8.26,5.57
50,0.59,-8.19,5.66
60,0.37,-8.13,5.77
70,0.12,-8.12,5.68
80,0.09,-8.18,5.44
90,0.18,-8.33,5.05
100,0.41,-8.43,4.72
110,0.67,-8.48,4.57
120,0.86,-8.42,4.59
130,0.98,-8.36,4.73
140,0.87,-8.26,4.97
150,0.62,-8.22,5.17
160,0.36,-8.23,5.08
170,0.19,-8.27,4.77
180,0.06,-8.32,4.48
190,0.03,-8.34,4.35
200,0.19,-8.38,4.34
210,0.59,-8.41,4.39
220,0.91,-8.46,4.49
230,1.0,-8.51,4.6
240,0.87,-8.54,4.75
250,0.51,-8.51,4.79
260,0.03,-8.49,4.75
270,-0.43,-8.43,4.83
280,-0.68,-8.38,4.97
290,-0.65,-8.31,5.19
300,-0.37,-8.27,5.4
310,-0.05,-8.2,5.6
320,0.15,-8.14,5.69
330,0.17,-8.11,5.71
340,0.18,-8.09,5.49
350,0.17,-8.15,5.01
360,0.14,-8.23,4.57
370,0.07,-8.26,4.24
380,0.05,-8.28,4.05
390,0.05,-8.24,3.98
400,0.11,-8.21,4.02
410,0.12,-8.21,4.14
420,0.05,-8.22,4.43
430,-0.25,-8.27,4.81
440,-0.69,-8.28,5.14
450,-1.08,-8.32,5.48
460,-1.4,-8.29,5.84
470,-1.51,-8.33,6.17
480,-1.44,-8.36,6.43
490,-1.1,-8.33,6.67
500,0.54,-8.16,11.27
510,6.11,-7.93,16.35
520,4.75,-8.49,10.31
530,3.37,-8.16,11.26
540,1.02,-8.45,6.93
550,-1.95,-8.3,4.55
560,-3.36,-8.3,2.87
570,-3.9,-8.27,1.23
580,-3.75,-8.25,-0.52
590,-4.5,-7.16,-3.18
600,2.8,-10.13,-9.62
610,4.39,-9.45,-3.43
620,3.51,-8.56,4.09
630,-1.31,-7.74,8.18
640,-1.74,-8.08,7.88
650,-0.17,-8.41,6.04
660,0.41,-9.32,3.81
670,-1.12,-9.96,2.02
680,-1.61,-10.57,0.86
690,-2.11,-9.26,1.66
700,-2.11,-9.09,3.03
710,-2.33,-9.89,4.47
720,-3.02,-8.82,4.34
730,-2.61,-9.06,3.8
740,-2.49,-10.05,3.86
750,-3.51,-9.61,3.33
760,-2.41,-8.54,3.79
770,-0.8,-8.56,4.28
780,-0.45,-8.6,4.03
790,-0.15,-8.58,3.4
800,0.06,-8.71,3.73
810,-0.25,-8.56,4.77
820,-0.57,-8.36,5.6
830,-0.25,-8.32,5.99
840,0.62,-8.43,5.84
850,1.47,-8.46,5.4
860,1.77,-8.33,4.89
870,1.79,-8.25,4.72
880,1.75,-8.39,4.55
890,1.56,-8.34,4.5
900,1.25,-8.26,4.72
910,1.2,-8.51,4.83
920,1.04,-8.67,5.0
930,0.93,-8.96,4.88
940,0.94,-9.06,4.82
950,0.47,-9.0,5.05
960,-0.64,-8.85,5.4
970,-1.16,-8.77,5.54
980,-0.71,-8.77,5.74
990,-0.34,-8.66,5.81
1000,-0.13,-8.44,5.75
