timestamp,x,y,z
0,-1.28,-6.3,7.18
10,-1.27,-6.29,7.35
20,-1.04,-6.27,7.4
30,-0.91,-6.38,7.31
40,-0.82,-6.41,7.2
50,-0.76,-6.41,6.98
60,-0.81,-6.52,6.87
70,-0.78,-6.54,6.89
80,-0.82,-6.64,7.0
90,-0.75,-6.82,7.09
100,-0.57,-6.86,7.09
110,-0.49,-6.96,6.98
120,-0.51,-7.02,6.72
130,-0.62,-6.98,6.57
140,-0.76,-7.06,6.57
150,-0.9,-6.96,6.81
160,-1.19,-7.02,6.83
170,-1.23,-6.96,6.99
180,-1.38,-6.9,7.21
190,-1.27,-6.88,7.25
200,-0.87,-6.9,7.06
210,-0.43,-6.84,7.03
220,-0.28,-6.8,7.06
230,-0.56,-6.79,6.89
240,-0.93,-6.79,6.77
250,-1.18,-6.5,7.09
260,-1.22,-6.7,6.95
270,-1.24,-6.56,6.91
280,-1.24,-6.77,6.82
290,-0.94,-6.61,6.63
300,-0.76,-6.7,6.62
310,-0.41,-6.84,6.49
320,-0.16,-6.91,6.37
330,-0.17,-6.97,6.28
340,-0.34,-6.92,6.23
350,-0.68,-6.93,6.25
360,-0.88,-6.96,6.33
370,-0.9,-6.93,6.53
380,-0.84,-6.99,6.69
390,-0.64,-7.0,6.84
400,-0.48,-6.99,6.9
410,-0.54,-6.95,6.84
420,-0.75,-6.85,6.82
430,-1.13,-6.82,6.73
440,-1.42,-6.82,6.73
450,-1.43,-6.84,6.82
460,-1.42,-6.76,6.95
470,-1.29,-6.78,7.03
480,-1.3,-6.82,7.06
490,-1.3,-6.79,7.07
500,-1.24,-6.69,7.03
510,-1.25,-6.65,7.06
520,-1.34,-6.59,7.11
530,-1.42,-6.6,7.1
540,-1.43,-6.64,6.9
550,-1.33,-6.78,6.58
560,-1.18,-6.8,6.29
570,-1.07,-6.84,6.24
580,-1.14,-6.87,6.38
590,-1.19,-6.83,6.57
600,-1.11,-6.75,6.89
610,-0.98,-6.65,7.32
620,-0.78,-6.68,7.72
630,-0.62,-6.66,8.03
640,-0.58,-6.64,8.01
650,-0.76,-6.7,7.64
660,-1.01,-6.67,7.17
670,-1.15,-6.74,6.73
680,-1.07,-6.83,6.45
690,-0.76,-6.86,6.38
700,-0.45,-6.84,6.51
710,-0.33,-6.83,6.68
720,-0.39,-6.79,6.88
730,-0.55,-6.77,6.93
740,-0.72,-6.7,6.84
750,-0.94,-6.63,6.61
760,-1.13,-6.67,6.38
770,-1.31,-6.69,6.23
780,-1.41,-6.78,6.14
790,-1.39,-6.85,6.17
800,-1.28,-6.89,6.36
810,-1.12,-6.9,6.68
820,-1.02,-6.92,7.03
830,-1.01,-6.86,7.36
840,-1.14,-6.75,7.63
850,-1.34,-6.65,7.86
860,-1.44,-6.57,7.99
870,-1.4,-6.53,7.93
880,-1.13,-6.59,7.72
890,-0.74,-6.69,7.35
900,-0.36,-6.75,7.07
910,-0.1,-6.78,6.75
920,-0.11,-6.76,6.48
930,-0.32,-6.81,6.27
940,-0.53,-6.79,6.12
950,-0.71,-6.81,5.97
960,-0.88,-6.79,5.88
970,-0.98,-6.81,5.78
980,-1.07,-6.9,5.79
990,-0.96,-6.93,5.94
1000,-0.88,-6.97,6.16
