timestamp,x,y,z
0,-1.83,-8.49,4.79
10,-1.59,-8.53,4.79
20,-1.41,-8.52,4.85
30,-1.39,-8.43,4.96
40,-1.4,-8.43,5.0
50,-1.51,-8.42,4.99
60,-1.51,-8.48,4.98
70,-1.43,-8.47,4.98
80,-1.32,-8.56,4.83
90,-1.1,-8.6,4.66
100,-0.88,-8.58,4.55
110,-0.67,-8.58,4.5
120,-0.49,-8.54,4.54
130,-0.28,-8.49,4.54
140,-0.17,-8.5,4.46
150,-0.08,-8.51,4.27
160,-0.14,-8.56,3.94
170,-0.41,-8.6,3.67
180,-0.8,-8.6,3.59
190,-1.19,-8.58,3.72
200,-1.48,-8.54,3.95
210,-1.59,-8.49,4.13
220,-1.54,-8.52,4.28
230,-1.4,-8.56,4.31
240,-1.22,-8.59,4.12
250,-1.21,-8.65,3.93
260,-1.39,-8.65,3.89
270,-1.72,-8.66,4.1
280,-2.02,-8.56,4.51
290,-2.1,-8.49,4.97
300,-2.03,-8.43,5.31
310,-1.95,-8.43,5.46
320,-1.97,-8.41,5.48
330,-2.07,-8.37,5.45
340,-2.15,-8.35,5.39
350,-2.07,-8.33,5.34
360,-1.87,-8.29,5.35
370,-1.68,-8.23,5.4
380,-1.54,-8.22,5.32
390,-1.6,-8.18,5.27
400,-1.73,-8.18,5.07
410,-1.77,-8.2,4.8
420,-1.69,-8.26,4.59
430,-1.43,-8.3,4.47
440,-1.21,-8.33,4.41
450,-0.99,-8.34,4.39
460,-0.91,-8.37,4.34
470,-0.93,-8.4,4.35
480,-0.96,-8.39,4.36
490,-0.94,-8.39,4.38
500,-0.9,-8.37,4.35
510,-0.8,-8.35,4.31
520,-0.56,-8.38,4.25
530,-8.76,-8.95,5.46
540,2.15,-8.56,7.89
550,7.16,-8.3,13.08
560,2.13,-7.79,11.13
570,-1.07,-8.09,7.34
580,-2.38,-8.22,4.54
590,-2.47,-8.17,2.93
600,-2.92,-8.15,2.12
610,-2.31,-8.12,1.98
620,-4.71,-9.13,-1.46
630,6.96,-11.49,-4.73
640,7.89,-11.15,2.24
650,-0.1,-9.74,4.44
660,-3.13,-8.71,7.05
670,-3.5,-10.44,7.03
680,-3.1,-11.41,5.52
690,-2.36,-10.04,5.4
700,-1.56,-8.73,5.22
710,-0.79,-8.44,5.59
720,-0.06,-8.72,5.77
730,0.06,-9.17,5.44
740,0.68,-9.3,4.65
750,1.31,-8.91,4.31
760,1.01,-9.62,3.69
770,-1.22,-10.11,2.34
780,-0.46,-10.4,2.06
790,1.52,-9.76,2.32
800,2.82,-9.01,2.51
810,3.76,-9.23,2.01
820,5.41,-9.34,1.51
830,5.02,-8.82,2.44
840,4.84,-7.61,3.03
850,4.23,-6.0,2.84
860,4.72,-7.42,2.55
870,3.84,-9.44,2.65
880,3.64,-10.13,3.37
890,2.68,-9.65,3.53
900,2.46,-9.27,3.47
910,2.67,-9.03,3.42
920,3.03,-9.04,3.16
930,3.28,-8.91,3.16
940,2.23,-8.73,3.0
950,0.93,-9.2,1.81
960,0.57,-9.71,1.13
970,0.76,-10.04,1.16
980,1.21,-10.05,1.84
990,1.24,-9.91,2.11
1000,1.09,-9.77,2.07
