timestamp,x,y,z
0,-0.73,-8.69,4.93
10,-0.47,-8.58,5.39
20,-0.35,-8.49,5.7
30,-0.37,-8.45,5.83
40,-0.45,-8.44,5.74
50,-0.53,-8.44,5.37
60,-0.66,-8.46,4.96
70,-0.76,-8.44,4.59
80,-0.66,-8.44,4.36
90,-0.53,-8.44,4.26
100,-0.29,-8.46,4.24
110,0.01,-8.57,4.25
120,0.33,-8.64,4.22
130,0.44,-8.76,4.17
140,0.29,-8.79,4.12
150,-0.05,-8.76,4.13
160,-0.39,-8.73,4.21
170,-0.6,-8.67,4.36
180,-0.65,-8.69,4.55
190,-0.45,-8.7,4.73
200,-0.13,-8.74,4.72
210,0.15,-8.78,4.61
220,0.15,-8.79,4.56
230,0.0,-8.75,4.53
240,-0.41,-8.68,4.58
250,-0.74,-8.53,4.78
260,-0.8,-8.47,4.9
270,-0.71,-8.5,4.97
280,-0.46,-8.53,4.97
290,-0.23,-8.52,4.92
300,-0.12,-8.5,4.77
310,-0.19,-8.42,4.62
320,-0.34,-8.39,4.43
330,-0.5,-8.37,4.38
340,-0.43,-8.32,4.57
350,-0.21,-8.3,4.87
360,-0.01,-8.3,5.01
370,0.06,-8.32,5.0
380,-0.03,-8.38,4.71
390,-0.03,-8.4,4.27
400,0.1,-8.4,3.86
410,0.26,-8.41,3.57
420,0.3,-8.46,3.41
430,0.25,-8.48,3.39
440,0.11,-8.49,3.52
450,-0.24,-8.55,3.79
460,-0.56,-8.58,4.1
470,-0.72,-8.56,4.46
480,-0.75,-8.53,4.81
490,-0.77,-8.56,5.06
500,-0.76,-8.54,5.17
510,-0.82,-8.52,5.14
520,-1.03,-8.5,5.03
530,-1.28,-8.5,4.89
540,-1.53,-8.45,4.88
550,-1.68,-8.4,4.97
560,-1.69,-8.35,5.09
570,-1.53,-8.35,5.15
580,-1.34,-8.35,5.26
590,-1.0,-8.44,5.25
600,1.15,-8.71,14.95
610,-1.17,-7.66,12.95
620,-1.33,-7.85,8.48
630,0.36,-8.2,6.54
640,1.32,-8.71,3.67
650,1.13,-8.82,2.44
660,-0.19,-8.78,2.45
670,-3.55,-8.48,1.96
680,-4.97,-8.27,0.89
690,-3.95,-8.11,0.26
700,-2.98,-8.0,-0.27
710,-2.67,-9.39,-3.93
720,10.78,-10.16,-3.67
730,12.09,-9.38,1.49
740,5.47,-7.78,6.86
750,-5.04,-6.92,8.37
760,-17.31,-6.3,16.0
770,-9.79,-7.29,10.7
780,-5.0,-9.35,5.91
790,-2.2,-9.36,3.48
800,-0.9,-11.63,3.33
810,-4.33,-9.31,1.57
820,-3.11,-9.33,1.93
830,0.03,-9.99,3.65
840,0.47,-10.1,4.32
850,-0.05,-10.25,4.62
860,-0.55,-9.98,4.7
870,-0.86,-9.71,4.13
880,-0.37,-9.84,3.2
890,0.64,-9.72,2.71
900,1.49,-9.34,2.72
910,1.98,-8.56,3.04
920,2.5,-8.29,3.37
930,3.1,-8.34,3.07
940,3.24,-8.26,2.66
950,3.16,-8.25,2.6
960,3.47,-8.38,2.51
970,3.9,-8.2,2.24
980,4.32,-8.18,2.38
990,4.07,-8.43,2.25
1000,2.94,-8.72,1.92
