timestamp,x,y,z
0,-0.76,-9.28,3.66
10,-0.45,-9.25,3.87
20,-0.29,-9.17,4.17
30,-0.23,-9.07,4.44
40,-0.27,-9.05,4.55
50,-0.49,-9.02,4.58
60,-0.59,-9.05,4.63
70,-0.67,-9.09,4.65
80,-0.71,-9.17,4.54
90,-0.65,-9.18,4.36
100,-0.65,-9.2,4.1
110,-0.62,-9.19,3.81
120,-0.48,-9.24,3.4
130,-0.35,-9.3,2.94
140,-0.13,-9.43,2.58
150,0.11,-9.54,2.34
160,0.07,-9.56,2.42
170,-0.02,-9.47,2.82
180,-0.2,-9.32,3.31
190,-0.51,-9.23,3.65
200,-0.64,-9.11,3.88
210,-0.6,-9.06,3.88
220,-0.45,-9.04,3.62
230,-0.17,-9.05,3.26
240,-0.12,-9.05,2.99
250,-0.3,-9.02,2.9
260,-0.6,-8.94,2.99
270,-0.88,-8.88,3.11
280,-1.13,-8.9,3.21
290,-1.24,-8.83,3.41
300,-1.16,-8.78,3.68
310,-1.12,-8.76,3.93
320,-1.0,-8.73,4.08
330,-0.79,-8.75,4.07
340,-0.66,-8.88,3.87
350,-0.6,-9.03,3.66
360,-0.61,-9.1,3.54
370,-0.73,-9.06,3.56
380,-0.82,-9.09,3.59
390,-0.84,-9.1,3.62
400,-0.81,-9.16,3.68
410,-0.64,-9.21,3.81
420,-0.34,-9.17,3.96
430,-0.08,-9.15,4.02
440,0.05,-9.08,4.11
450,0.17,-9.03,4.25
460,0.28,-8.99,4.4
470,0.23,-8.94,4.58
480,0.15,-8.86,4.72
490,-0.0,-8.77,4.84
500,-0.04,-8.73,4.84
510,0.4,-8.79,5.1
520,1.42,-8.63,7.76
530,-0.71,-8.22,9.33
540,-0.11,-8.25,8.54
550,-3.21,-8.25,6.25
560,-4.81,-8.22,3.89
570,-3.56,-8.37,2.73
580,-2.19,-8.46,2.15
590,-0.83,-8.55,1.66
600,-0.12,-8.65,1.32
610,-1.57,-8.97,-3.11
620,7.59,-9.74,-5.08
630,4.08,-9.3,3.77
640,0.19,-8.38,5.97
650,-1.21,-7.9,7.27
660,-2.09,-8.71,7.45
670,-3.11,-9.34,6.96
680,-3.21,-9.84,6.37
690,-3.24,-9.11,5.15
700,-1.73,-8.69,4.6
710,0.71,-10.45,4.33
720,0.49,-10.37,3.77
730,-0.93,-9.54,3.66
740,-0.3,-9.46,4.93
750,0.63,-9.36,5.68
760,1.01,-9.37,5.67
770,1.29,-9.43,5.32
780,1.61,-9.41,5.02
790,1.92,-9.25,4.97
800,2.39,-8.69,5.53
810,3.27,-8.5,5.3
820,3.4,-8.77,5.28
830,3.67,-8.17,5.18
840,3.04,-7.75,5.12
850,3.07,-7.69,4.25
860,3.98,-7.7,3.61
870,3.96,-8.23,2.95
880,3.66,-8.78,2.51
890,3.57,-9.05,2.44
900,3.77,-9.08,2.67
910,3.7,-8.83,3.06
920,3.76,-8.53,3.32
930,4.9,-7.91,4.05
940,5.58,-7.76,4.81
950,4.35,-7.99,4.3
960,3.38,-8.74,2.72
970,3.0,-9.17,1.41
980,3.1,-9.15,0.95
990,3.86,-9.19,1.0
1000,3.09,-8.68,2.48
