timestamp,x,y,z
0,-0.54,-9.38,3.68
10,-0.51,-9.3,3.74
20,-0.3,-9.25,3.65
30,0.1,-9.24,3.56
40,0.48,-9.17,3.58
50,1.04,-9.16,3.54
60,1.43,-9.2,3.47
70,1.42,-9.22,3.23
80,1.08,-9.21,2.9
90,0.7,-9.13,2.65
100,0.63,-9.05,2.5
110,0.85,-9.06,2.49
120,1.07,-9.03,2.66
130,1.31,-9.06,2.72
140,1.46,-9.09,2.71
150,1.42,-9.17,2.52
160,1.12,-9.25,2.26
170,0.83,-9.28,2.03
180,0.55,-9.34,1.83
190,0.36,-9.35,1.76
200,0.4,-9.35,2.01
210,0.62,-9.34,2.57
220,0.76,-9.34,3.21
230,0.8,-9.37,3.63
240,0.71,-9.36,3.82
250,0.38,-9.36,3.73
260,-0.07,-9.34,3.51
270,-0.4,-9.28,3.34
280,-0.56,-9.17,3.3
290,-0.42,-9.06,3.33
300,-0.06,-8.96,3.45
310,0.3,-8.89,3.53
320,0.65,-8.9,3.48
330,0.86,-8.98,3.23
340,0.81,-9.08,2.88
350,0.57,-9.17,2.55
360,0.31,-9.17,2.41
370,0.16,-9.13,2.52
380,0.2,-9.06,2.87
390,0.49,-9.05,3.24
400,0.82,-9.12,3.51
410,1.18,-9.29,3.57
420,1.4,-9.42,3.39
430,1.24,-9.55,3.13
440,0.87,-9.56,2.94
450,0.39,-9.54,3.03
460,0.02,-9.37,3.36
470,-0.23,-9.16,3.78
480,-0.21,-9.03,4.18
490,-0.42,-9.6,5.34
500,-0.24,-9.34,7.05
510,2.44,-8.69,7.34
520,1.63,-9.08,6.42
530,0.93,-9.44,4.55
540,0.78,-9.48,3.22
550,0.56,-9.38,2.16
560,0.15,-9.24,1.19
570,0.3,-9.12,0.34
580,0.35,-9.34,0.82
590,0.8,-9.21,2.01
600,0.53,-9.22,3.81
610,-2.0,-8.88,2.95
620,0.07,-10.49,-2.45
630,5.42,-9.86,-0.55
640,4.04,-8.86,4.61
650,0.07,-8.11,7.06
660,-0.94,-8.12,6.92
670,-0.47,-8.76,5.7
680,-0.56,-9.38,4.74
690,-1.02,-9.71,4.06
700,-1.56,-9.36,3.96
710,-1.2,-9.16,4.28
720,-0.27,-9.84,4.57
730,-0.72,-9.69,4.89
740,-1.61,-9.39,4.81
750,-1.63,-9.43,4.2
760,-0.74,-9.76,3.67
770,-0.15,-9.7,3.37
780,-0.39,-9.69,3.41
790,-0.47,-9.29,3.62
800,0.51,-9.05,3.78
810,1.79,-9.29,3.65
820,3.1,-9.35,3.2
830,3.16,-9.19,3.39
840,2.04,-9.0,4.01
850,1.18,-8.81,4.05
860,1.18,-8.78,3.65
870,1.51,-8.76,3.3
880,1.77,-8.72,3.09
890,2.17,-8.51,3.12
900,2.55,-8.44,3.38
910,2.7,-8.33,3.83
920,2.91,-8.38,4.27
930,3.3,-8.58,4.27
940,3.42,-8.65,4.16
950,3.2,-8.69,4.09
960,2.69,-8.79,4.08
970,2.08,-9.14,4.34
980,0.18,-9.03,4.46
990,1.28,-9.0,4.4
1000,2.32,-8.83,3.97
