timestamp,x,y,z
0,0.41,-9.57,3.6
10,0.65,-9.47,3.75
20,0.66,-9.38,3.83
30,0.49,-9.27,3.96
40,0.25,-9.13,4.03
50,-0.03,-9.06,4.0
60,-0.2,-9.07,3.81
70,-0.34,-9.06,3.49
80,-0.21,-9.11,3.1
90,0.22,-9.13,2.81
100,0.61,-9.18,2.66
110,0.9,-9.18,2.68
120,0.98,-9.09,2.84
130,0.99,-9.07,2.97
140,0.9,-9.05,2.95
150,0.87,-9.11,2.84
160,0.76,-9.21,2.61
170,0.53,-9.31,2.41
180,0.26,-9.33,2.41
190,0.13,-9.39,2.55
200,-0.07,-9.33,2.87
210,-0.09,-9.25,3.22
220,-0.09,-9.17,3.55
230,0.06,-9.13,3.82
240,0.22,-9.09,4.01
250,0.4,-9.06,4.02
260,0.44,-9.09,3.92
270,0.36,-9.07,3.84
280,0.24,-9.17,3.76
290,0.17,-9.15,3.85
300,0.09,-9.08,4.07
310,-0.02,-8.98,4.41
320,-0.11,-8.88,4.65
330,0.01,-8.85,4.78
340,0.16,-8.91,4.72
350,0.44,-9.02,4.43
360,0.8,-9.11,4.09
370,0.99,-9.15,3.84
380,1.03,-9.13,3.79
390,0.85,-9.11,3.92
400,0.66,-9.04,4.09
410,0.41,-9.04,4.16
420,0.25,-9.07,4.27
430,0.28,-9.01,4.36
440,0.3,-8.93,4.42
450,0.28,-8.87,4.41
460,0.23,-8.78,4.4
470,0.04,-8.71,4.39
480,-0.08,-8.72,4.44
490,-0.14,-8.7,4.47
500,-0.18,-8.71,4.48
510,-0.12,-8.68,4.44
520,0.44,-8.75,5.5
530,2.33,-8.23,10.82
540,1.71,-8.24,7.14
550,-0.15,-8.52,3.92
560,-0.55,-8.36,3.02
570,0.51,-8.29,2.4
580,0.44,-8.44,1.84
590,5.84,-10.26,-4.19
600,7.24,-9.81,-16.39
610,7.9,-7.7,-4.66
620,-0.22,-6.96,0.19
630,-8.14,-5.14,7.55
640,-11.71,-5.27,15.28
650,-5.25,-9.5,13.84
660,-7.0,-7.35,8.57
670,-9.67,-6.0,6.76
680,-7.52,-6.45,4.99
690,-2.16,-8.41,2.51
700,1.35,-8.38,4.52
710,2.35,-7.47,6.44
720,1.7,-7.78,7.17
730,1.88,-8.5,5.97
740,2.02,-9.4,6.14
750,1.59,-9.14,6.77
760,0.13,-8.48,7.13
770,0.04,-9.38,7.57
780,1.19,-9.57,7.71
790,2.62,-9.88,7.15
800,3.33,-10.17,6.73
810,3.42,-9.39,6.76
820,3.01,-8.92,6.86
830,2.32,-9.75,6.24
840,1.0,-10.29,5.91
850,1.03,-9.76,6.38
860,1.49,-9.62,5.98
870,1.16,-9.57,5.13
880,0.17,-9.43,4.46
890,-1.47,-9.72,4.19
900,-2.77,-9.8,4.46
910,-3.21,-10.06,4.44
920,-3.31,-10.5,4.0
930,-2.82,-10.43,3.37
940,-1.95,-9.95,3.13
950,-2.16,-10.51,2.0
960,-2.05,-11.48,2.51
970,-2.55,-10.9,4.23
980,-1.67,-10.27,5.43
990,-1.42,-10.16,5.15
1000,-1.96,-10.04,4.66
