timestamp,x,y,z
0,-0.51,-1.39,10.01
10,-0.62,-1.3,9.98
20,-0.69,-1.19,9.96
30,-0.7,-1.21,9.8
40,-0.65,-1.27,9.64
50,-0.6,-1.27,9.52
60,-0.62,-1.28,9.52
70,-0.72,-1.26,9.53
80,-0.74,-1.21,9.49
90,-0.81,-1.15,9.5
100,-0.85,-1.07,9.5
110,-0.94,-1.0,9.54
120,-0.98,-0.92,9.54
130,-1.05,-0.84,9.55
140,-1.09,-0.8,9.57
150,-1.15,-0.77,9.56
160,-1.14,-0.8,9.52
170,-1.11,-0.9,9.47
180,-0.98,-1.02,9.43
190,-0.85,-1.09,9.46
200,-0.81,-1.1,9.51
210,-0.83,-1.07,9.54
220,-0.86,-1.03,9.72
230,-0.92,-0.99,9.82
240,-1.01,-0.95,9.87
250,-0.98,-1.02,9.88
260,-0.96,-1.12,9.77
270,-0.89,-1.19,9.68
280,-0.79,-1.24,9.54
290,-0.71,-1.33,9.53
300,-0.65,-1.4,9.53
310,-0.66,-1.4,9.59
320,-0.75,-1.37,9.63
330,-0.83,-1.34,9.73
340,-0.91,-1.31,9.78
350,-1.09,-1.3,9.62
360,-1.08,-1.35,9.54
370,-1.07,-1.43,9.37
380,-1.07,-1.42,9.28
390,-1.04,-1.4,9.31
400,-1.05,-1.36,9.47
410,-1.08,-1.27,9.76
420,-1.12,-1.19,9.96
430,-1.18,-1.14,10.1
440,-1.25,-1.07,10.14
450,-1.25,-1.05,10.13
460,-1.25,-1.12,10.22
470,-1.07,-1.21,10.19
480,-0.9,-1.29,10.05
490,-0.86,-1.28,9.89
500,-0.94,-1.22,9.74
510,-1.01,-1.2,9.62
520,-1.01,-1.23,9.44
530,-1.06,-1.35,9.17
540,-0.91,-1.49,8.89
550,-0.71,-1.64,8.73
560,-0.6,-1.79,8.64
570,-0.58,-1.79,8.71
580,-0.64,-1.77,8.75
590,-0.75,-1.73,8.83
600,-0.78,-1.74,8.99
610,-0.82,-1.72,9.14
620,-0.78,-1.71,9.37
630,-0.76,-1.75,9.45
640,-0.66,-2.03,10.18
650,-0.44,-2.29,10.26
660,-0.46,-2.13,9.73
670,-0.49,-2.12,9.61
680,-0.61,-2.21,9.73
690,-0.79,-2.19,9.91
700,-0.97,-2.04,9.71
710,-1.06,-1.85,9.35
720,-1.15,-1.74,9.11
730,-1.37,-1.57,9.11
740,-1.58,-1.46,9.21
750,-1.42,-1.53,9.45
760,-1.1,-1.68,9.53
770,-0.88,-1.77,9.45
780,-0.71,-1.85,9.13
790,-0.58,-1.85,9.21
800,-0.17,-1.75,8.97
810,-0.5,-1.76,9.03
820,-0.85,-1.46,9.59
830,-1.37,-1.28,10.46
840,-1.22,-1.13,10.57
850,-1.27,-1.01,10.17
860,-1.47,-0.77,10.22
870,-1.22,-0.94,9.7
880,-0.96,-1.34,9.32
890,-0.94,-1.22,9.79
900,-0.89,-1.23,9.94
910,-0.56,-1.26,9.38
920,-1.6,-0.65,8.22
930,-2.6,-0.62,8.72
940,-2.38,-0.74,9.41
950,-1.03,-0.89,9.89
960,-0.79,-1.01,9.84
970,-1.13,-0.99,9.81
980,-1.37,-1.09,9.98
990,-3.54,-1.25,10.06
1000,-1.5,-1.73,9.6
