timestamp,x,y,z
0,-1.58,-0.44,9.62
10,-1.68,-0.35,9.75
20,-1.75,-0.34,9.68
30,-1.75,-0.32,9.54
40,-1.77,-0.35,9.36
50,-1.8,-0.37,9.27
60,-1.86,-0.35,9.2
70,-1.92,-0.26,9.21
80,-1.98,-0.16,9.29
90,-2.03,-0.07,9.48
100,-2.03,-0.02,9.67
110,-2.06,0.06,9.76
120,-2.07,0.11,9.7
130,-2.1,0.15,9.61
140,-2.04,0.14,9.52
150,-1.98,0.11,9.43
160,-1.95,0.07,9.32
170,-1.98,0.04,9.24
180,-2.04,0.04,9.22
190,-2.07,0.04,9.19
200,-2.07,0.01,9.2
210,-2.05,0.03,9.2
220,-2.01,-0.01,9.23
230,-1.88,-0.08,9.31
240,-1.77,-0.14,9.41
250,-1.74,-0.17,9.42
260,-1.79,-0.19,9.42
270,-1.84,-0.19,9.45
280,-1.92,-0.16,9.46
290,-1.98,-0.15,9.45
300,-2.04,-0.13,9.44
310,-2.06,-0.1,9.42
320,-2.08,-0.08,9.46
330,-2.04,-0.11,9.58
340,-2.0,-0.14,9.68
350,-2.02,-0.13,9.75
360,-2.02,-0.15,9.79
370,-2.05,-0.15,9.78
380,-2.07,-0.12,9.69
390,-2.04,-0.06,9.6
400,-2.07,-0.01,9.56
410,-2.08,-0.01,9.57
420,-2.09,0.01,9.64
430,-2.09,0.01,9.63
440,-2.09,0.0,9.56
450,-2.04,-0.02,9.51
460,-2.0,-0.04,9.46
470,-1.91,-0.07,9.42
480,-2.0,-0.11,9.46
490,-1.75,-0.12,9.6
500,-1.78,-0.15,9.78
510,-1.82,-0.1,9.8
520,-1.95,-0.0,9.7
530,-2.0,0.02,9.55
540,-2.04,-0.01,9.44
550,-1.99,-0.03,9.45
560,-1.92,-0.07,9.56
570,-1.85,-0.14,9.55
580,-1.87,-0.16,9.49
590,-1.89,-0.18,9.42
600,-1.92,-0.17,9.42
610,-1.95,-0.16,9.48
620,-1.63,-0.1,10.1
630,-3.13,-0.45,12.19
640,-2.63,-0.01,10.85
650,-2.32,-0.25,10.18
660,-1.94,-0.62,9.89
670,-2.0,-0.86,9.0
680,-2.1,-1.17,8.56
690,-2.21,-1.4,8.09
700,-1.97,-1.56,7.8
710,-1.48,-2.03,7.87
720,-1.08,-2.21,8.05
730,-1.11,-2.05,8.03
740,-1.54,-1.85,8.12
750,-1.81,-1.58,8.17
760,-2.11,-1.37,8.16
770,-2.39,-1.18,8.46
780,-2.58,-0.86,8.88
790,-2.66,-0.71,9.31
800,-2.6,-0.5,9.65
810,-2.84,-0.12,9.51
820,-2.49,-0.22,9.41
830,-1.67,-0.7,9.03
840,-0.87,-0.88,9.22
850,-1.23,-0.82,9.28
860,-1.35,-0.68,9.51
870,-1.64,-0.48,9.37
880,-1.54,-0.34,8.83
890,-0.82,-0.67,8.88
900,-0.37,-0.96,9.39
910,-0.95,-0.81,9.75
920,-0.68,-0.4,9.98
930,-0.67,-0.25,10.13
940,-1.27,-0.26,10.7
950,-1.25,-0.14,11.54
960,-1.21,0.01,12.1
970,-1.25,0.13,12.14
980,-1.72,0.02,11.75
990,-1.61,-0.08,11.16
1000,-1.52,-0.13,10.67
