timestamp,x,y,z
0,-2.01,-0.64,9.23
10,-2.07,-0.68,9.12
20,-2.06,-0.74,9.12
30,-2.05,-0.74,9.14
40,-2.1,-0.69,9.11
50,-2.13,-0.62,9.17
60,-2.22,-0.53,9.19
70,-2.36,-0.42,9.16
80,-2.44,-0.38,9.1
90,-2.51,-0.33,9.11
100,-2.52,-0.25,9.15
110,-2.64,-0.18,9.18
120,-2.73,-0.03,9.26
130,-2.82,0.11,9.33
140,-2.82,0.17,9.34
150,-2.88,0.19,9.32
160,-2.91,0.23,9.3
170,-2.95,0.25,9.28
180,-2.99,0.31,9.28
190,-3.03,0.29,9.21
200,-3.06,0.33,9.3
210,-2.98,0.31,9.4
220,-2.97,0.31,9.42
230,-3.05,0.28,9.26
240,-2.99,0.17,9.11
250,-2.98,0.12,9.06
260,-2.94,0.15,9.05
270,-2.89,0.17,9.05
280,-2.87,0.2,9.21
290,-2.88,0.24,9.39
300,-2.88,0.23,9.49
310,-2.87,0.16,9.45
320,-2.84,0.12,9.3
330,-2.82,0.04,9.15
340,-2.81,0.0,9.01
350,-2.83,-0.01,8.93
360,-2.79,-0.04,8.95
370,-2.66,-0.06,8.99
380,-2.6,-0.06,9.09
390,-2.53,-0.04,9.5
400,-2.52,-0.07,9.87
410,-2.57,-0.1,9.94
420,-2.61,-0.07,9.97
430,-2.57,-0.11,9.89
440,-2.54,-0.23,9.82
450,-2.43,-0.39,9.62
460,-2.48,-0.43,9.32
470,-2.41,-0.52,9.31
480,-2.38,-0.69,9.23
490,-2.36,-0.8,9.09
500,-2.26,-0.85,9.03
510,-2.08,-0.83,9.08
520,-2.15,-0.74,9.13
530,-2.28,-0.61,8.86
540,-2.14,-0.8,8.99
550,-2.0,-0.93,8.96
560,-1.69,-1.01,9.49
570,-1.61,-1.16,10.37
580,-2.26,-1.35,9.5
590,-2.94,-1.05,7.99
600,-2.72,-1.04,7.71
610,-2.44,-1.48,8.12
620,-2.1,-1.7,9.01
630,-2.78,-1.25,8.94
640,-3.18,-0.77,8.59
650,-3.41,-0.7,8.51
660,-3.19,-1.87,8.29
670,-1.88,-2.39,8.57
680,-2.57,-1.12,9.73
690,-2.86,-0.32,10.23
700,-2.4,-0.33,10.39
710,-2.48,-0.34,10.5
720,-2.52,-0.08,10.12
730,-2.68,0.41,9.2
740,-2.07,-0.42,8.45
750,-1.65,-0.97,8.7
760,-1.48,-1.04,9.39
770,-0.68,-0.99,10.49
780,-0.28,-0.82,11.94
790,-1.42,-0.91,9.93
800,-1.05,-1.21,9.83
810,-1.29,-1.24,9.44
820,-1.44,-1.38,8.92
830,-1.19,-1.2,9.24
840,-2.66,-1.04,9.38
850,-0.87,-1.18,9.45
860,-0.33,-1.19,10.01
870,-0.35,-1.37,9.71
880,-2.94,-1.04,10.9
890,-0.97,-1.47,9.86
900,-0.95,-1.49,9.7
910,-0.49,-1.48,9.52
920,-0.43,-1.56,9.75
930,-0.24,-1.63,10.07
940,0.24,-1.61,10.52
950,0.62,-1.62,11.14
960,0.55,-1.65,11.05
970,0.6,-1.79,10.66
980,0.64,-1.88,10.38
990,0.73,-1.96,10.21
1000,0.75,-1.98,10.46
