timestamp,x,y,z
0,-1.99,-0.24,9.39
10,-2.04,-0.21,9.41
20,-2.04,-0.23,9.41
30,-2.06,-0.28,9.35
40,-2.04,-0.31,9.24
50,-2.06,-0.27,9.13
60,-2.09,-0.26,9.16
70,-2.11,-0.32,9.17
80,-2.12,-0.31,9.16
90,-2.18,-0.26,9.19
100,-2.3,-0.19,9.27
110,-2.4,-0.16,9.39
120,-2.4,-0.14,9.47
130,-2.39,-0.11,9.42
140,-2.38,-0.09,9.34
150,-2.32,-0.11,9.29
160,-2.29,-0.13,9.31
170,-2.3,-0.15,9.3
180,-2.38,-0.14,9.32
190,-2.42,-0.09,9.38
200,-2.44,-0.05,9.43
210,-2.45,-0.01,9.46
220,-2.4,0.03,9.53
230,-2.37,0.05,9.61
240,-2.34,0.0,9.66
250,-2.29,-0.06,9.64
260,-2.17,-0.16,9.63
270,-2.1,-0.27,9.51
280,-2.09,-0.29,9.34
290,-2.1,-0.32,9.29
300,-1.93,-0.38,9.35
310,-1.89,-0.41,9.35
320,-1.92,-0.33,9.47
330,-2.04,-0.26,9.62
340,-2.08,-0.23,9.69
350,-2.07,-0.28,9.59
360,-2.12,-0.3,9.42
370,-2.06,-0.38,9.39
380,-1.93,-0.45,9.36
390,-1.93,-0.5,9.26
400,-1.93,-0.43,9.22
410,-2.02,-0.38,9.3
420,-2.03,-0.37,9.36
430,-2.05,-0.38,9.4
440,-2.02,-0.4,9.4
450,-1.99,-0.4,9.36
460,-1.95,-0.4,9.34
470,-1.95,-0.37,9.33
480,-2.02,-0.32,9.4
490,-2.11,-0.3,9.39
500,-2.21,-0.23,9.39
510,-2.19,-0.21,9.37
520,-2.09,-0.25,9.32
530,-2.01,-0.27,9.2
540,-2.01,-0.28,9.1
550,-1.99,-0.31,9.07
560,-2.03,-0.37,9.1
570,-1.97,-0.39,9.12
580,-1.96,-0.4,9.09
590,-2.08,-0.35,9.09
600,-1.95,-0.37,9.32
610,-2.08,-0.27,9.33
620,-2.23,-0.22,9.4
630,-2.28,-0.19,9.45
640,-2.27,-0.23,9.4
650,-2.26,-0.22,9.32
660,-2.27,-0.19,9.2
670,-2.32,-0.15,9.09
680,-2.23,-0.14,9.24
690,-2.24,-0.08,9.42
700,-2.31,0.02,9.53
710,-2.43,0.12,9.62
720,-2.47,0.15,9.7
730,-2.43,0.13,9.78
740,-2.32,0.05,9.72
750,-2.25,-0.01,9.51
760,-2.14,-0.12,9.45
770,-2.09,-0.14,9.45
780,-2.08,-0.09,9.51
790,-2.01,-0.01,9.64
800,-2.03,0.04,9.8
810,-2.03,0.05,9.97
820,-1.98,-0.03,10.01
830,-1.92,-0.11,9.85
840,-1.95,-0.25,9.59
850,-1.93,-0.31,9.46
860,-1.82,-0.57,9.32
870,-1.64,-1.0,9.23
880,-2.09,-1.1,9.54
890,-2.37,-0.51,9.72
900,-2.18,-0.08,9.62
910,-2.17,0.07,9.5
920,-2.32,0.26,9.5
930,-2.09,0.51,9.5
940,-1.51,0.54,9.87
950,-1.43,0.61,10.64
960,-1.98,0.17,9.84
970,-1.9,0.04,8.96
980,-2.22,-1.23,6.08
990,-1.51,-0.55,6.65
1000,-1.59,-0.34,6.95
