timestamp,x,y,z
0,0.78,-0.98,9.84
10,0.64,-0.86,9.78
20,0.54,-0.82,9.73
30,0.56,-0.83,9.68
40,0.61,-0.86,9.59
50,0.65,-0.89,9.48
60,0.58,-0.91,9.41
70,0.55,-0.88,9.4
80,0.42,-0.91,9.34
90,0.37,-0.89,9.31
100,0.31,-0.89,9.26
110,0.34,-0.87,9.29
120,0.36,-0.91,9.35
130,0.41,-0.92,9.48
140,0.43,-0.89,9.56
150,0.29,-0.85,9.58
160,0.25,-0.73,9.69
170,0.2,-0.65,9.81
180,0.17,-0.58,9.94
190,0.15,-0.54,10.02
200,0.19,-0.54,10.12
210,0.26,-0.52,10.14
220,0.27,-0.58,10.03
230,0.22,-0.61,9.89
240,0.23,-0.64,9.77
250,0.19,-0.75,9.66
260,0.18,-0.7,9.52
270,0.23,-0.63,9.48
280,0.24,-0.58,9.53
290,0.28,-0.56,9.62
300,0.3,-0.5,9.61
310,0.3,-0.42,9.56
320,0.26,-0.36,9.6
330,0.24,-0.35,9.75
340,0.32,-0.4,9.96
350,0.37,-0.48,10.04
360,0.49,-0.53,10.03
370,0.52,-0.49,9.99
380,0.48,-0.42,9.92
390,0.4,-0.37,9.87
400,0.39,-0.37,9.84
410,0.49,-0.42,9.89
420,0.57,-0.5,9.92
430,0.63,-0.53,9.96
440,0.59,-0.55,9.86
450,0.66,-0.61,9.47
460,0.65,-0.79,9.44
470,0.19,-0.45,9.51
480,0.2,-0.36,9.5
490,0.3,-0.56,9.5
500,0.64,-0.83,9.91
510,1.24,-1.33,10.97
520,1.47,-1.62,10.67
530,1.05,-1.87,9.05
540,1.61,-1.94,8.54
550,1.45,-2.09,8.55
560,1.7,-1.92,8.83
570,1.26,-1.48,9.72
580,0.44,-0.9,10.15
590,-0.24,-0.39,10.39
600,-0.71,-0.25,10.31
610,-0.17,-0.39,10.31
620,-0.07,-0.59,10.09
630,-0.11,-0.66,9.78
640,-0.08,-0.57,9.77
650,0.06,-0.56,9.84
660,0.39,-0.76,9.89
670,0.6,-0.99,9.79
680,0.69,-1.06,9.55
690,0.37,-1.04,9.5
700,0.12,-0.85,9.64
710,-0.08,-0.8,9.48
720,0.2,-0.92,9.4
730,0.42,-1.02,9.67
740,0.27,-0.94,9.7
750,0.04,-0.85,9.66
760,0.32,-1.06,9.8
770,0.84,-1.51,9.66
780,0.67,-1.45,9.27
790,0.71,-1.48,9.12
800,0.43,-1.37,9.34
810,0.25,-1.2,9.63
820,0.26,-1.11,9.85
830,0.04,-0.96,9.6
840,-0.03,-0.91,9.36
850,0.11,-1.16,9.59
860,0.04,-1.06,9.88
870,0.05,-1.12,9.81
880,0.27,-1.21,9.6
890,0.41,-1.29,9.65
900,0.42,-1.22,9.71
910,0.26,-1.05,9.74
920,0.01,-0.79,9.8
930,0.12,-0.87,9.92
940,0.14,-1.02,9.94
950,0.35,-1.22,9.92
960,0.54,-1.36,9.75
970,0.57,-1.48,9.56
980,0.38,-1.5,9.32
990,0.32,-1.54,9.17
1000,0.4,-1.55,9.39
