timestamp,x,y,z
0,-0.76,-2.0,9.26
10,-0.74,-2.01,9.3
20,-0.68,-2.02,9.4
30,-0.71,-1.97,9.53
40,-0.8,-1.93,9.62
50,-0.91,-1.95,9.66
60,-1.02,-1.94,9.61
70,-1.08,-1.98,9.55
80,-1.05,-2.02,9.47
90,-0.86,-2.08,9.48
100,-0.62,-2.17,9.55
110,-0.39,-2.25,9.6
120,-0.21,-2.25,9.52
130,-0.21,-2.28,9.39
140,-0.33,-2.3,9.28
150,-0.52,-2.29,9.28
160,-0.62,-2.28,9.23
170,-0.65,-2.28,9.28
180,-0.46,-2.32,9.42
190,-0.24,-2.36,9.54
200,-0.05,-2.36,9.61
210,0.01,-2.36,9.67
220,-0.08,-2.33,9.66
230,-0.23,-2.31,9.57
240,-0.38,-2.31,9.48
250,-0.53,-2.27,9.41
260,-0.58,-2.25,9.37
270,-0.59,-2.21,9.37
280,-0.57,-2.15,9.41
290,-0.51,-2.15,9.43
300,-0.45,-2.15,9.46
310,-0.48,-2.12,9.46
320,-0.53,-2.12,9.43
330,-0.63,-2.08,9.41
340,-0.79,-2.05,9.39
350,-0.94,-2.04,9.37
360,-1.05,-2.0,9.38
370,-1.12,-1.99,9.45
380,-1.09,-1.95,9.49
390,-1.01,-1.99,9.62
400,-0.82,-2.02,9.7
410,-0.6,-2.01,9.7
420,-0.51,-2.06,9.64
430,-0.55,-2.07,9.59
440,-0.69,-2.09,9.56
450,-0.83,-2.07,9.53
460,-0.91,-2.02,9.51
470,-0.93,-2.01,9.48
480,-0.94,-2.03,9.5
490,-0.82,-2.02,9.49
500,-0.71,-2.04,9.48
510,-0.61,-2.07,9.45
520,-0.58,-2.09,9.44
530,-0.57,-2.13,9.43
540,-0.59,-2.12,9.38
550,-0.59,-2.1,9.43
560,-0.59,-2.12,9.52
570,-0.52,-2.13,9.54
580,-0.53,-2.09,9.47
590,-0.54,-2.15,9.35
600,-0.56,-2.21,9.3
610,-0.51,-2.21,9.31
620,-0.47,-2.18,9.4
630,-0.47,-2.13,9.53
640,-0.51,-2.16,9.61
650,-0.52,-2.08,9.61
660,-0.59,-2.07,9.52
670,-0.71,-2.1,9.36
680,-0.77,-2.11,9.21
690,-0.73,-2.13,9.07
700,-0.59,-2.16,8.96
710,-0.49,-2.16,8.93
720,-0.47,-2.17,9.06
730,-0.46,-2.15,9.25
740,-0.53,-2.11,9.46
750,-0.62,-2.05,9.58
760,-0.76,-2.01,9.62
770,-0.92,-2.0,9.61
780,-1.04,-2.01,9.55
790,-1.04,-2.03,9.56
800,-0.92,-2.01,9.57
810,-0.72,-2.03,9.6
820,-0.54,-2.1,9.57
830,-0.47,-2.11,9.56
840,-0.54,-2.1,9.56
850,-0.63,-2.13,9.58
860,-0.67,-2.09,9.54
870,-0.76,-2.08,9.47
880,-0.74,-2.06,9.45
890,-0.79,-2.04,9.46
900,-0.78,-2.05,9.48
910,-0.72,-2.06,9.55
920,-0.63,-2.09,9.62
930,-0.52,-2.1,9.7
940,-0.42,-2.14,9.76
950,-0.3,-2.18,9.76
960,-0.23,-2.23,9.71
970,-0.15,-2.24,9.65
980,-0.04,-2.26,9.56
990,-0.06,-2.27,9.53
1000,-0.05,-2.27,9.54
