timestamp,x,y,z
0,-1.62,-1.16,9.36
10,-1.64,-1.14,9.48
20,-1.49,-1.12,9.62
30,-1.36,-1.13,9.59
40,-1.35,-1.16,9.45
50,-1.46,-1.15,9.26
60,-1.58,-1.17,9.07
70,-1.69,-1.19,8.99
80,-1.71,-1.22,9.04
90,-1.63,-1.21,9.22
100,-1.42,-1.22,9.42
110,-1.29,-1.21,9.58
120,-1.38,-1.19,9.63
130,-1.56,-1.16,9.58
140,-1.64,-1.16,9.47
150,-1.66,-1.24,9.32
160,-1.56,-1.22,9.38
170,-1.5,-1.24,9.38
180,-1.59,-1.3,9.34
190,-1.69,-1.29,9.4
200,-1.57,-1.29,9.53
210,-1.28,-1.28,9.68
220,-1.3,-1.24,9.74
230,-1.48,-1.24,9.73
240,-1.55,-1.21,9.74
250,-1.33,-1.23,9.62
260,-1.54,-1.25,9.52
270,-1.56,-1.3,9.32
280,-0.36,-1.1,9.58
290,-1.08,-1.4,9.63
300,-2.21,-1.12,9.62
310,-2.34,-1.19,9.57
320,-1.86,-1.18,9.64
330,-1.27,-1.26,9.64
340,-1.04,-1.33,9.63
350,-1.07,-1.35,9.65
360,-0.27,-1.44,9.8
370,-1.3,-1.47,9.67
380,-1.95,-1.31,9.42
390,-1.28,-1.41,9.62
400,-0.74,-1.69,9.66
410,-1.95,-1.51,9.56
420,-1.78,-1.5,9.62
430,-1.48,-1.47,9.62
440,-1.09,-1.48,9.49
450,-1.09,-1.49,9.29
460,-1.1,-1.41,9.1
470,-1.31,-1.32,8.89
480,-1.56,-1.3,8.59
490,-1.71,-1.22,8.46
500,-1.7,-1.16,8.66
510,-1.59,-1.1,9.08
520,-1.5,-0.98,9.4
530,-1.7,-0.92,9.48
540,-1.86,-0.89,9.32
550,-1.97,-0.84,9.17
560,-2.04,-0.83,9.05
570,-1.93,-0.85,9.03
580,-1.53,-0.83,9.1
590,-1.22,-0.85,9.15
600,-1.16,-0.88,9.14
610,-1.3,-0.9,9.27
620,-1.41,-0.82,9.44
630,-1.5,-0.85,9.39
640,-1.53,-0.93,9.16
650,-1.44,-1.13,8.91
660,-1.32,-1.19,8.8
670,-1.29,-1.27,8.92
680,-1.35,-1.29,9.17
690,-1.48,-1.25,9.48
700,-1.51,-1.26,9.73
710,-1.36,-1.3,9.99
720,-1.07,-1.36,10.18
730,-0.89,-1.38,10.18
740,-0.97,-1.41,10.1
750,-1.17,-1.36,10.11
760,-1.42,-1.3,10.25
770,-1.59,-1.25,10.43
780,-1.54,-1.2,10.47
790,-1.18,-1.26,10.39
800,-0.7,-1.36,10.27
810,-0.4,-1.39,10.07
820,-0.51,-1.34,9.84
830,-0.92,-1.28,9.41
840,-1.35,-1.2,9.0
850,-1.49,-1.18,8.92
860,-1.3,-1.17,9.15
870,-0.93,-1.11,9.61
880,-0.61,-1.1,9.97
890,-0.62,-1.09,10.09
900,-0.85,-1.03,9.97
910,-1.08,-0.99,9.7
920,-1.21,-0.98,9.43
930,-1.19,-1.01,9.25
940,-1.04,-0.97,9.27
950,-0.97,-0.96,9.36
960,-1.06,-0.94,9.43
970,-1.26,-0.9,9.5
980,-1.39,-0.9,9.49
990,-1.35,-0.89,9.46
1000,-1.26,-1.0,9.49
