timestamp,x,y,z
0,-2.17,-0.55,9.36
10,-2.24,-0.49,9.36
20,-2.18,-0.52,9.35
30,-1.95,-0.5,9.39
40,-1.88,-0.46,9.4
50,-2.08,-0.43,9.4
60,-2.38,-0.38,9.32
70,-2.55,-0.34,9.26
80,-2.55,-0.32,9.21
90,-2.4,-0.36,9.24
100,-2.3,-0.32,9.43
110,-2.37,-0.29,9.51
120,-2.45,-0.32,9.53
130,-2.45,-0.31,9.48
140,-2.39,-0.32,9.42
150,-2.32,-0.35,9.39
160,-2.23,-0.4,9.34
170,-2.04,-0.43,9.25
180,-1.82,-0.45,9.14
190,-1.91,-0.43,9.11
200,-2.15,-0.41,9.07
210,-2.29,-0.38,9.24
220,-2.36,-0.35,9.5
230,-2.27,-0.35,9.65
240,-2.13,-0.4,9.62
250,-1.98,-0.46,9.45
260,-1.87,-0.52,9.28
270,-1.93,-0.46,9.16
280,-2.19,-0.42,9.07
290,-2.36,-0.41,9.1
300,-2.28,-0.39,9.28
310,-2.1,-0.35,9.55
320,-1.99,-0.37,9.69
330,-1.95,-0.42,9.67
340,-2.09,-0.44,9.58
350,-2.17,-0.44,9.4
360,-2.16,-0.51,9.25
370,-2.09,-0.55,9.17
380,-2.04,-0.58,9.17
390,-2.01,-0.59,9.28
400,-2.02,-0.56,9.43
410,-1.94,-0.57,9.51
420,-1.89,-0.54,9.57
430,-1.95,-0.57,9.54
440,-1.8,-0.57,9.36
450,-2.28,-0.42,9.34
460,-2.39,-0.44,9.34
470,-2.38,-0.41,9.34
480,-2.3,-0.4,9.32
490,-2.26,-0.45,9.41
500,-2.19,-0.42,9.56
510,-2.16,-0.37,9.73
520,-2.22,-0.34,9.79
530,-2.32,-0.32,9.78
540,-2.34,-0.31,9.66
550,-2.02,-0.36,9.48
560,-2.01,-0.5,9.27
570,-1.23,-0.36,9.39
580,-2.09,-0.45,9.46
590,-2.05,-0.37,9.35
600,-2.15,-0.54,9.16
610,-1.69,-0.37,9.15
620,-1.93,-0.43,9.06
630,-1.82,-0.39,9.14
640,-1.98,-0.38,9.34
650,-2.13,-0.32,9.43
660,-2.24,-0.31,9.41
670,-2.33,-0.32,9.46
680,-2.28,-0.33,9.53
690,-2.14,-0.36,9.6
700,-2.02,-0.34,9.62
710,-2.13,-0.37,9.57
720,-2.26,-0.35,9.56
730,-2.32,-0.31,9.59
740,-2.39,-0.28,9.57
750,-2.45,-0.26,9.56
760,-2.51,-0.25,9.45
770,-2.37,-0.28,9.4
780,-2.03,-0.31,9.44
790,-1.7,-0.38,9.58
800,-1.67,-0.38,9.58
810,-1.83,-0.33,9.53
820,-2.11,-0.35,9.37
830,-2.18,-0.32,9.22
840,-2.12,-0.29,9.17
850,-2.11,-0.28,9.19
860,-2.0,-0.33,9.17
870,-1.89,-0.33,9.26
880,-1.84,-0.32,9.29
890,-1.95,-0.3,9.19
900,-1.92,-0.3,9.2
910,-2.0,-0.3,9.13
920,-1.99,-0.32,9.09
930,-1.89,-0.42,9.12
940,-1.68,-0.41,9.27
950,-1.7,-0.57,9.43
960,-1.67,-0.22,9.61
970,-1.59,-0.24,9.82
980,-1.48,-0.4,9.97
990,-2.15,-0.07,9.93
1000,-2.06,-0.24,9.98
