timestamp,x,y,z
0,-5.57,-0.53,7.57
10,-5.57,-0.51,7.55
20,-5.73,-0.49,7.57
30,-5.68,-0.54,7.53
40,-5.57,-0.56,7.52
50,-5.63,-0.52,7.58
60,-5.62,-0.49,7.59
70,-5.59,-0.5,7.59
80,-5.6,-0.53,7.64
90,-5.58,-0.56,7.68
100,-5.52,-0.59,7.65
110,-5.53,-0.52,7.61
120,-5.6,-0.49,7.61
130,-5.64,-0.5,7.59
140,-5.62,-0.52,7.57
150,-5.66,-0.53,7.55
160,-5.7,-0.53,7.54
170,-5.68,-0.52,7.53
180,-5.65,-0.54,7.55
190,-5.6,-0.57,7.61
200,-5.59,-0.56,7.62
210,-5.59,-0.52,7.64
220,-5.58,-0.5,7.65
230,-5.57,-0.51,7.66
240,-5.58,-0.53,7.64
250,-5.56,-0.57,7.63
260,-5.61,-0.55,7.59
270,-5.65,-0.52,7.54
280,-5.63,-0.5,7.52
290,-5.67,-0.51,7.54
300,-5.67,-0.51,7.54
310,-5.63,-0.5,7.53
320,-5.62,-0.51,7.54
330,-5.6,-0.52,7.58
340,-5.6,-0.55,7.62
350,-5.56,-0.56,7.65
360,-5.56,-0.55,7.62
370,-5.58,-0.51,7.63
380,-5.58,-0.5,7.61
390,-5.6,-0.52,7.64
400,-5.62,-0.53,7.59
410,-5.64,-0.53,7.55
420,-5.67,-0.53,7.54
430,-5.66,-0.5,7.52
440,-5.64,-0.52,7.57
450,-5.63,-0.54,7.59
460,-5.6,-0.52,7.62
470,-5.59,-0.51,7.64
480,-5.58,-0.51,7.64
490,-5.56,-0.53,7.63
500,-5.55,-0.54,7.64
510,-5.58,-0.55,7.62
520,-5.61,-0.52,7.59
530,-5.63,-0.53,7.56
540,-5.67,-0.5,7.55
550,-5.66,-0.53,7.55
560,-5.66,-0.54,7.58
570,-5.62,-0.53,7.57
580,-5.61,-0.54,7.58
590,-5.61,-0.54,7.63
600,-5.59,-0.52,7.64
610,-5.56,-0.54,7.68
620,-5.57,-0.54,7.67
630,-5.59,-0.52,7.63
640,-5.57,-0.49,7.61
650,-5.59,-0.52,7.6
660,-5.63,-0.55,7.58
670,-5.64,-0.53,7.56
680,-5.66,-0.51,7.56
690,-5.65,-0.51,7.56
700,-5.64,-0.5,7.57
710,-5.62,-0.5,7.59
720,-5.62,-0.53,7.59
730,-5.59,-0.52,7.61
740,-5.57,-0.51,7.62
750,-5.55,-0.53,7.64
760,-5.57,-0.53,7.63
770,-5.57,-0.55,7.63
780,-5.6,-0.53,7.6
790,-5.64,-0.53,7.58
800,-5.66,-0.52,7.54
810,-5.65,-0.56,7.53
820,-5.65,-0.52,7.53
830,-5.66,-0.51,7.57
840,-5.63,-0.49,7.59
850,-5.59,-0.49,7.6
860,-5.58,-0.51,7.61
870,-5.57,-0.53,7.66
880,-5.57,-0.55,7.66
890,-5.56,-0.53,7.65
900,-5.58,-0.51,7.65
910,-5.62,-0.52,7.62
920,-5.62,-0.56,7.59
930,-5.65,-0.53,7.56
940,-5.67,-0.52,7.52
950,-5.69,-0.5,7.53
960,-5.66,-0.52,7.55
970,-5.63,-0.55,7.59
980,-5.61,-0.54,7.61
990,-5.58,-0.5,7.64
1000,-5.57,-0.52,7.67
