timestamp,x,y,z
0,-1.35,0.08,9.82
10,-1.32,0.06,9.82
20,-1.27,0.02,9.75
30,-1.24,0.03,9.6
40,-1.31,0.04,9.48
50,-1.36,0.05,9.47
60,-1.43,0.03,9.43
70,-1.52,0.03,9.33
80,-1.62,0.04,9.23
90,-1.59,0.06,9.31
100,-1.61,0.13,9.33
110,-1.65,0.24,9.35
120,-1.71,0.39,9.4
130,-1.81,0.5,9.49
140,-1.89,0.58,9.52
150,-1.88,0.57,9.62
160,-1.83,0.5,9.55
170,-1.86,0.47,9.5
180,-1.78,0.4,9.57
190,-1.72,0.4,9.67
200,-1.7,0.44,9.65
210,-1.67,0.42,9.62
220,-1.63,0.41,9.66
230,-1.6,0.38,9.63
240,-1.64,0.4,9.49
250,-1.65,0.32,9.47
260,-1.62,0.27,9.53
270,-1.58,0.17,9.51
280,-1.57,0.17,9.49
290,-1.61,0.18,9.49
300,-1.53,0.18,9.53
310,-1.52,0.2,9.58
320,-1.55,0.19,9.61
330,-1.56,0.15,9.71
340,-1.54,0.17,9.75
350,-1.65,0.23,9.73
360,-1.61,0.24,9.73
370,-1.66,0.2,9.72
380,-1.68,0.16,9.59
390,-1.72,0.13,9.39
400,-1.7,0.12,9.32
410,-1.65,0.14,9.29
420,-1.63,0.1,9.33
430,-1.56,0.18,9.46
440,-1.53,0.28,9.58
450,-1.49,0.35,9.64
460,-1.49,0.5,9.71
470,-1.55,0.64,9.76
480,-1.6,0.68,9.82
490,-1.62,0.63,9.92
500,-1.59,0.6,9.8
510,-1.59,0.53,9.6
520,-1.53,0.48,9.45
530,-1.46,0.42,9.46
540,-1.34,0.34,9.55
550,-1.28,0.23,9.51
560,-1.24,0.28,9.61
570,-0.34,-0.23,11.14
580,-1.01,-0.26,12.18
590,-1.01,-0.29,10.9
600,-1.58,-0.13,9.67
610,-1.59,-0.12,9.22
620,-1.66,-0.34,9.08
630,-1.97,-0.57,8.88
640,-2.16,-0.51,8.67
650,-2.27,-0.37,8.65
660,-2.36,-0.21,8.8
670,-2.36,-0.1,8.94
680,-2.44,-0.09,8.71
690,-2.18,-0.24,8.97
700,-1.81,-0.53,9.47
710,-1.47,-0.81,9.79
720,-1.42,-1.0,9.58
730,-1.45,-1.16,9.49
740,-1.68,-1.25,8.91
750,-1.75,-1.19,8.68
760,-1.79,-0.93,9.04
770,-2.17,-0.49,9.36
780,-2.58,0.02,9.3
790,-3.15,0.27,8.39
800,-2.1,-0.24,9.61
810,-1.99,-0.55,9.22
820,-1.41,-0.74,9.02
830,-1.3,-0.78,9.37
840,-0.84,-0.85,9.61
850,-0.61,-0.96,9.84
860,-0.9,-0.79,9.81
870,-1.08,-0.61,9.84
880,-0.95,-0.57,10.01
890,-1.03,-0.59,9.99
900,-1.09,-0.53,9.73
910,-1.09,-0.59,9.42
920,-1.31,-0.49,9.57
930,-1.54,-0.41,9.56
940,-2.13,0.15,8.95
950,-2.02,0.04,9.31
960,-1.42,-0.44,9.94
970,-1.46,-0.41,9.99
980,-1.47,-0.45,10.02
990,-1.67,-0.45,9.82
1000,-1.49,-0.46,10.01
