timestamp,x,y,z
0,-1.12,-0.48,9.61
10,-1.17,-0.45,9.62
20,-1.16,-0.43,9.66
30,-1.2,-0.45,9.7
40,-1.14,-0.51,9.68
50,-1.1,-0.6,9.64
60,-1.04,-0.72,9.65
70,-0.97,-0.79,9.59
80,-0.97,-0.85,9.43
90,-1.01,-0.86,9.37
100,-1.04,-0.87,9.38
110,-1.09,-0.85,9.42
120,-1.13,-0.74,9.49
130,-1.18,-0.68,9.56
140,-1.2,-0.62,9.62
150,-1.25,-0.58,9.67
160,-1.28,-0.52,9.72
170,-1.25,-0.51,9.72
180,-1.28,-0.52,9.65
190,-1.34,-0.53,9.6
200,-1.36,-0.52,9.51
210,-1.32,-0.5,9.51
220,-1.22,-0.52,9.62
230,-1.13,-0.58,9.78
240,-1.1,-0.6,9.88
250,-1.07,-0.55,9.91
260,-1.11,-0.52,9.83
270,-1.11,-0.51,9.71
280,-1.11,-0.54,9.58
290,-1.03,-0.6,9.55
300,-0.95,-0.65,9.56
310,-0.9,-0.69,9.58
320,-0.93,-0.66,9.68
330,-0.96,-0.61,9.7
340,-0.98,-0.59,9.78
350,-1.0,-0.58,9.78
360,-0.97,-0.58,9.73
370,-0.94,-0.59,9.59
380,-0.95,-0.63,9.42
390,-0.97,-0.66,9.28
400,-0.94,-0.7,9.29
410,-0.86,-0.72,9.44
420,-0.87,-0.74,9.61
430,-0.94,-0.65,9.79
440,-0.96,-0.56,9.95
450,-1.02,-0.45,9.98
460,-1.14,-0.34,9.92
470,-1.22,-0.29,9.81
480,-1.25,-0.27,9.72
490,-1.17,-0.35,9.73
500,-1.02,-0.55,9.7
510,-0.92,-0.58,9.77
520,-0.64,-0.68,9.8
530,-0.72,1.14,8.75
540,0.01,-3.21,3.59
550,0.17,-1.3,5.61
560,1.98,-0.3,6.62
570,1.26,-0.62,8.16
580,0.83,-0.33,13.41
590,1.48,1.71,16.83
600,1.01,2.32,17.32
610,0.05,2.16,15.16
620,-0.73,1.63,12.21
630,-0.1,0.88,9.9
640,0.67,0.57,8.02
650,0.39,-0.25,7.39
660,0.62,-0.39,8.43
670,0.27,0.17,9.9
680,-0.56,1.23,10.71
690,-1.08,1.3,10.86
700,0.14,0.69,10.21
710,1.06,0.17,9.46
720,1.18,-0.22,8.79
730,0.79,-0.75,9.42
740,2.38,-0.58,9.79
750,1.31,-0.8,10.2
760,1.37,-0.58,10.2
770,0.85,-0.71,10.18
780,0.68,-1.22,10.42
790,0.88,-1.55,7.49
800,1.4,-2.05,5.68
810,0.84,-1.55,6.44
820,2.15,-1.39,9.08
830,2.83,-1.52,11.05
840,3.32,-0.96,11.58
850,2.24,0.41,12.26
860,2.24,-0.23,10.92
870,2.21,-1.66,9.18
880,2.94,-2.49,7.57
890,3.99,-2.6,5.73
900,7.3,-2.73,2.49
910,-2.45,-3.41,11.2
920,-3.52,-1.79,15.97
930,-0.88,-2.12,14.56
940,0.31,-2.78,12.62
950,0.72,-2.66,11.21
960,0.79,-2.67,10.48
970,0.17,-2.69,10.17
980,0.06,-2.83,10.2
990,0.91,-2.86,10.92
1000,1.87,-2.78,11.84
