timestamp,x,y,z
0,-0.48,-0.07,9.22
10,-0.31,0.15,9.38
20,-0.24,0.16,9.49
30,-0.47,0.26,9.75
40,-0.48,0.4,10.15
50,-0.52,0.41,10.1
60,-0.32,0.44,10.16
70,-0.37,0.3,9.75
80,0.2,0.35,9.78
90,-0.29,0.5,9.78
100,-0.49,0.45,9.99
110,-0.52,0.39,9.91
120,-0.96,0.81,9.33
130,-0.72,0.36,9.49
140,-0.92,0.18,9.54
150,-0.85,0.26,9.68
160,-0.82,0.31,9.73
170,-0.63,0.27,9.64
180,-0.5,0.25,9.58
190,-0.5,0.26,9.58
200,-0.74,0.32,9.73
210,-1.09,0.25,9.63
220,-1.35,0.18,9.62
230,-1.32,0.26,9.66
240,-1.34,0.42,9.57
250,-1.22,0.24,9.85
260,-1.13,0.37,9.73
270,-1.18,0.39,9.71
280,-1.25,0.35,9.65
290,-0.96,0.32,9.63
300,-0.81,0.21,9.57
310,-0.65,0.15,9.61
320,-0.69,0.72,10.03
330,-0.79,0.72,10.31
340,-0.97,0.32,9.72
350,-1.17,0.16,9.15
360,-1.43,0.28,8.96
370,-1.46,0.34,9.43
380,-1.13,0.09,10.45
390,-0.92,-0.05,9.63
400,-0.83,-0.28,9.42
410,-0.99,-0.19,9.29
420,-1.17,-0.08,9.41
430,-1.3,0.1,9.61
440,-1.35,0.1,9.64
450,-1.36,0.12,9.64
460,-1.29,0.09,9.62
470,-1.18,0.08,9.62
480,-1.15,0.04,9.53
490,-1.16,0.06,9.58
500,-1.29,0.11,9.63
510,-1.34,0.12,9.66
520,-1.25,0.1,9.63
530,-1.18,0.06,9.56
540,-1.18,0.07,9.54
550,-1.28,0.06,9.63
560,-1.34,0.07,9.66
570,-1.35,0.08,9.62
580,-1.32,0.05,9.61
590,-1.24,0.02,9.56
600,-1.25,0.02,9.53
610,-1.3,0.04,9.58
620,-1.34,0.07,9.62
630,-1.33,0.07,9.59
640,-1.3,0.05,9.59
650,-1.26,0.05,9.56
660,-1.24,0.03,9.57
670,-1.26,0.04,9.58
680,-1.3,0.07,9.63
690,-1.31,0.05,9.63
700,-1.31,0.06,9.63
710,-1.3,0.06,9.62
720,-1.3,0.06,9.57
730,-1.27,0.05,9.57
740,-1.3,0.06,9.6
750,-1.32,0.09,9.61
760,-1.3,0.08,9.61
770,-1.25,0.04,9.58
780,-1.26,0.04,9.58
790,-1.29,0.03,9.58
800,-1.3,0.01,9.57
810,-1.32,0.05,9.6
820,-1.34,0.03,9.6
830,-1.3,0.0,9.56
840,-1.32,0.0,9.54
850,-1.34,0.03,9.58
860,-1.34,0.01,9.59
870,-1.34,0.02,9.55
880,-1.32,-0.0,9.57
890,-1.31,0.0,9.59
900,-1.33,0.03,9.61
910,-1.34,0.02,9.62
920,-1.34,0.01,9.59
930,-1.32,0.02,9.58
940,-1.32,0.02,9.57
950,-1.34,0.01,9.59
960,-1.35,0.01,9.61
970,-1.34,0.02,9.59
980,-1.33,0.02,9.59
990,-1.34,0.02,9.56
