timestamp,x,y,z
0,-0.18,-2.21,9.86
10,-0.18,-2.18,9.85
20,-0.18,-2.15,9.8
30,-0.22,-2.12,9.76
40,-0.19,-2.19,9.71
50,-0.08,-2.23,9.61
60,0.0,-2.29,9.51
70,0.05,-2.35,9.34
80,0.07,-2.38,9.21
90,0.02,-2.45,9.15
100,-0.13,-2.44,9.2
110,-0.13,-2.43,9.27
120,-0.01,-2.47,9.38
130,0.01,-2.47,9.46
140,-0.13,-2.47,9.43
150,-0.22,-2.53,9.35
160,-0.31,-2.51,9.31
170,-0.38,-2.51,9.15
180,-0.51,-2.55,9.11
190,-0.56,-2.55,9.11
200,-0.5,-2.57,9.19
210,-0.47,-2.57,9.29
220,-0.45,-2.6,9.33
230,-0.49,-2.56,9.33
240,-0.54,-2.54,9.37
250,-0.6,-2.57,9.28
260,-0.65,-2.54,9.22
270,-0.75,-2.53,9.13
280,-0.82,-2.53,9.07
290,-0.86,-2.5,9.11
300,-0.87,-2.46,9.19
310,-0.84,-2.45,9.26
320,-0.78,-2.45,9.36
330,-0.71,-2.45,9.38
340,-0.68,-2.46,9.38
350,-0.66,-2.46,9.32
360,-0.67,-2.46,9.28
370,-0.7,-2.46,9.29
380,-0.7,-2.46,9.3
390,-0.68,-2.43,9.31
400,-0.67,-2.44,9.29
410,-0.67,-2.43,9.27
420,-0.74,-2.44,9.2
430,-0.79,-2.47,9.19
440,-0.81,-2.5,9.24
450,-0.72,-2.46,9.31
460,-0.65,-2.45,9.42
470,-0.57,-2.45,9.48
480,-0.56,-2.46,9.48
490,-0.53,-2.48,9.42
500,-0.57,-2.44,9.41
510,-0.65,-2.43,9.34
520,-0.67,-2.47,9.35
530,-0.6,-2.45,9.32
540,-0.49,-2.44,9.28
550,-0.41,-2.46,9.33
560,-0.32,-2.43,9.44
570,-0.28,-2.41,9.58
580,-0.32,-2.41,9.65
590,-0.3,-2.39,9.65
600,-0.3,-2.39,9.57
610,-0.37,-2.37,9.42
620,-0.54,-2.38,9.25
630,-0.74,-2.39,9.08
640,-0.87,-2.37,8.98
650,-0.97,-2.35,8.95
660,-0.91,-2.35,9.12
670,-0.87,-2.36,9.22
680,-0.76,-2.35,9.33
690,-0.6,-2.37,9.42
700,-0.55,-2.36,9.42
710,-0.51,-2.33,9.44
720,-0.5,-2.32,9.55
730,-0.51,-2.28,9.7
740,-0.47,-2.23,9.81
750,-0.41,-2.21,9.88
760,-0.41,-2.21,9.88
770,-0.36,-2.22,9.85
780,-0.32,-2.19,9.76
790,-0.34,-2.21,9.53
800,-0.39,-2.2,9.33
810,-0.53,-2.23,9.18
820,-0.64,-2.24,9.03
830,-0.71,-2.25,9.01
840,-0.79,-2.28,8.96
850,-0.9,-2.3,8.96
860,-1.06,-2.29,8.94
870,-1.18,-2.26,9.01
880,-1.21,-2.2,9.08
890,-1.18,-2.19,9.15
900,-1.08,-2.18,9.26
910,-0.98,-2.18,9.32
920,-0.84,-2.2,9.33
930,-0.88,-2.23,9.26
940,-1.04,-2.29,9.15
950,-1.17,-2.29,9.02
960,-1.31,-2.24,8.98
970,-1.37,-2.21,9.05
980,-1.37,-2.15,9.2
990,-1.2,-2.1,9.42
1000,-1.03,-2.04,9.74
