timestamp,x,y,z
0,-0.72,-1.18,9.68
10,-0.79,-1.15,9.77
20,-0.88,-1.13,9.76
30,-0.89,-1.13,9.77
40,-0.81,-1.11,9.81
50,-0.69,-1.16,9.77
60,-0.63,-1.17,9.7
70,-0.68,-1.19,9.56
80,-0.75,-1.19,9.44
90,-0.76,-1.19,9.43
100,-0.71,-1.19,9.47
110,-0.61,-1.22,9.58
120,-0.43,-1.22,9.65
130,-0.34,-1.25,9.7
140,-0.33,-1.29,9.7
150,-0.35,-1.35,9.63
160,-0.43,-1.3,9.54
170,-0.64,-1.27,9.46
180,-0.89,-1.22,9.42
190,-0.95,-1.2,9.49
200,-0.77,-1.19,9.62
210,-0.62,-1.19,9.67
220,-0.56,-1.19,9.67
230,-0.62,-1.22,9.59
240,-0.69,-1.24,9.62
250,-0.78,-1.23,9.64
260,-0.82,-1.24,9.67
270,-0.84,-1.22,9.78
280,-0.79,-1.22,9.82
290,-0.7,-1.23,9.83
300,-0.58,-1.24,9.74
310,-0.55,-1.28,9.62
320,-0.59,-1.25,9.49
330,-0.67,-1.27,9.45
340,-0.62,-1.25,9.45
350,-0.62,-1.25,9.43
360,-0.75,-1.28,9.48
370,-0.86,-1.27,9.64
380,-0.8,-1.3,9.81
390,-0.67,-1.29,9.92
400,-0.7,-1.25,9.94
410,-0.81,-1.26,9.88
420,-0.88,-1.2,9.81
430,-0.85,-1.18,9.73
440,-0.69,-1.17,9.65
450,-0.51,-1.22,9.59
460,-0.44,-1.2,9.61
470,-0.55,-1.17,9.67
480,-0.66,-1.13,9.66
490,-0.78,-1.09,9.67
500,-0.82,-1.09,9.62
510,-0.75,-1.14,9.55
520,-0.66,-1.19,9.49
530,-0.51,-1.28,9.49
540,-0.36,-1.36,9.45
550,-0.15,-1.43,9.42
560,-0.07,-1.45,9.44
570,-0.16,-1.47,9.53
580,-0.35,-1.41,9.76
590,-0.51,-1.37,9.99
600,-0.59,-1.34,10.07
610,-0.55,-1.33,10.07
620,-0.4,-1.36,9.98
630,-0.25,-1.34,9.81
640,-0.32,-1.36,9.62
650,-0.42,-1.41,9.56
660,-0.52,-1.31,9.62
670,-0.57,-1.32,9.72
680,-0.57,-1.3,9.78
690,-0.52,-1.31,9.69
700,-0.51,-1.33,9.68
710,-0.53,-1.34,9.73
720,-0.57,-1.37,9.74
730,-0.6,-1.38,9.73
740,-0.61,-1.4,9.74
750,-0.54,-1.45,9.74
760,-0.47,-1.5,9.78
770,-0.46,-1.54,9.82
780,-0.47,-1.61,9.81
790,-0.41,-1.64,9.76
800,-0.48,-1.73,9.64
810,-0.51,-1.74,9.57
820,-0.51,-1.73,9.61
830,-0.5,-1.66,9.84
840,-0.49,-1.65,10.0
850,-0.48,-1.77,10.11
860,-0.44,-1.55,10.02
870,-0.81,-1.76,9.76
880,-0.49,-1.76,9.59
890,-0.31,-1.74,9.46
900,-0.4,-1.72,9.23
910,-0.56,-1.73,9.11
920,-0.64,-1.72,9.15
930,-0.58,-1.75,9.2
940,-0.5,-1.75,9.25
950,-0.49,-1.76,9.21
960,-0.58,-1.78,9.1
970,-0.56,-1.83,8.92
980,-0.53,-1.81,8.76
990,-0.59,-1.79,8.68
1000,-0.68,-1.84,8.71
