timestamp,x,y,z
0,-0.78,-1.25,9.7
10,-0.67,-1.27,9.63
20,-0.55,-1.3,9.52
30,-0.57,-1.32,9.51
40,-0.57,-1.33,9.51
50,-0.41,-1.36,9.55
60,-0.23,-1.4,9.6
70,-0.17,-1.39,9.62
80,-0.17,-1.43,9.61
90,-0.22,-1.42,9.59
100,-0.26,-1.42,9.65
110,-0.25,-1.44,9.81
120,-0.15,-1.43,9.99
130,-0.12,-1.43,10.03
140,-0.19,-1.44,9.91
150,-0.28,-1.44,9.7
160,-0.35,-1.45,9.45
170,-0.38,-1.44,9.31
180,-0.49,-1.4,9.28
190,-0.61,-1.34,9.32
200,-0.7,-1.32,9.43
210,-0.78,-1.24,9.57
220,-0.9,-1.18,9.7
230,-0.98,-1.14,9.73
240,-0.84,-1.17,9.66
250,-0.66,-1.19,9.63
260,-0.53,-1.24,9.57
270,-0.51,-1.28,9.51
280,-0.7,-1.27,9.49
290,-0.87,-1.25,9.53
300,-0.87,-1.25,9.6
310,-0.69,-1.31,9.6
320,-0.47,-1.36,9.61
330,-0.31,-1.38,9.63
340,-0.27,-1.37,9.62
350,-0.37,-1.34,9.61
360,-0.51,-1.33,9.59
370,-0.61,-1.31,9.58
380,-0.6,-1.34,9.51
390,-0.5,-1.37,9.48
400,-0.49,-1.38,9.53
410,-0.54,-1.39,9.61
420,-0.62,-1.39,9.73
430,-0.63,-1.38,9.84
440,-0.55,-1.37,9.96
450,-0.43,-1.38,9.87
460,-0.4,-1.4,9.68
470,-0.43,-1.38,9.6
480,-0.56,-1.37,9.61
490,-0.68,-1.31,9.55
500,-0.75,-1.31,9.48
510,-0.72,-1.28,9.38
520,-0.66,-1.25,9.4
530,-0.58,-1.23,9.6
540,-0.61,-1.14,9.84
550,-0.7,-1.11,9.95
560,-0.74,-1.1,9.92
570,-0.67,-1.15,9.72
580,-0.65,-1.19,9.51
590,-0.67,-1.22,9.37
600,-0.72,-1.24,9.28
610,-0.76,-1.24,9.3
620,-0.65,-1.27,9.43
630,-0.44,-1.28,9.6
640,-0.37,-1.3,9.72
650,-0.39,-1.32,9.72
660,-0.51,-1.32,9.61
670,-0.55,-1.31,9.48
680,-0.5,-1.36,9.42
690,-0.51,-1.35,9.51
700,-0.61,-1.3,9.71
710,-0.66,-1.27,9.88
720,-0.56,-1.26,9.96
730,-0.44,-1.29,9.85
740,-0.37,-1.3,9.68
750,-0.36,-1.33,9.5
760,-0.37,-1.36,9.37
770,-0.52,-1.34,9.43
780,-0.66,-1.34,9.57
790,-0.68,-1.3,9.71
800,-0.64,-1.3,9.78
810,-0.57,-1.3,9.87
820,-0.44,-1.33,9.81
830,-0.5,-1.32,9.69
840,-0.63,-1.33,9.49
850,-0.75,-1.37,9.31
860,-0.77,-1.39,9.2
870,-0.68,-1.4,9.29
880,-0.59,-1.39,9.58
890,-0.57,-1.35,9.85
900,-0.63,-1.32,9.96
910,-0.62,-1.35,9.92
920,-0.53,-1.38,9.76
930,-0.46,-1.4,9.61
940,-0.48,-1.42,9.45
950,-0.63,-1.43,9.41
960,-0.75,-1.38,9.48
970,-0.85,-1.29,9.64
980,-0.87,-1.25,9.73
990,-0.74,-1.28,9.72
1000,-0.62,-1.27,9.65
