timestamp,x,y,z
0,-1.28,-0.8,9.91
10,-1.06,-0.82,9.92
20,-0.88,-0.8,9.96
30,-0.91,-0.79,9.86
40,-1.19,-0.73,9.67
50,-1.39,-0.74,9.42
60,-1.42,-0.76,9.25
70,-1.42,-0.74,9.14
80,-1.58,-0.74,9.01
90,-1.62,-0.72,9.02
100,-1.61,-0.63,9.26
110,-1.72,-0.56,9.63
120,-1.85,-0.48,9.98
130,-1.84,-0.45,9.96
140,-1.71,-0.49,9.73
150,-1.65,-0.52,9.47
160,-1.74,-0.53,9.23
170,-1.81,-0.55,9.18
180,-1.75,-0.58,9.26
190,-1.58,-0.6,9.41
200,-1.44,-0.64,9.56
210,-1.41,-0.62,9.62
220,-1.54,-0.57,9.58
230,-1.71,-0.59,9.46
240,-1.76,-0.63,9.43
250,-1.64,-0.7,9.45
260,-1.47,-0.76,9.5
270,-1.44,-0.79,9.52
280,-1.46,-0.79,9.47
290,-1.52,-0.79,9.42
300,-1.54,-0.76,9.38
310,-1.53,-0.79,9.36
320,-1.41,-0.79,9.37
330,-1.22,-0.79,9.54
340,-1.25,-0.79,9.76
350,-1.42,-0.76,9.83
360,-1.63,-0.73,9.69
370,-1.5,-0.84,9.45
380,-1.65,-0.75,9.29
390,-1.58,-0.77,9.26
400,-1.64,-0.73,9.34
410,-1.56,-0.68,9.56
420,-1.36,-0.71,9.76
430,-1.03,-0.77,9.85
440,-0.87,-0.73,10.01
450,-1.36,-0.78,9.7
460,-1.34,-0.87,9.43
470,-1.48,-0.79,9.31
480,-1.34,-1.01,9.35
490,-1.7,-0.85,9.12
500,-1.6,-0.91,9.12
510,-1.43,-0.84,9.33
520,-1.36,-0.79,9.54
530,-1.44,-1.09,9.7
540,-1.15,-0.51,10.25
550,-1.23,-0.57,10.16
560,-1.64,-0.67,9.51
570,-1.1,-0.62,9.24
580,-1.68,-0.67,9.33
590,-1.67,-0.51,9.46
600,-1.73,-0.57,9.54
610,-1.65,-0.51,9.64
620,-0.98,-0.36,9.65
630,-1.66,-0.4,9.68
640,-1.67,-0.46,9.72
650,-1.46,-0.37,9.73
660,-1.37,-0.47,9.83
670,-0.91,-0.65,9.8
680,-0.59,-0.79,9.87
690,-0.6,-0.7,9.83
700,-1.24,-0.71,9.68
710,-1.44,-0.71,9.18
720,-2.78,-0.41,9.45
730,-2.42,-0.59,11.55
740,-2.42,0.1,12.03
750,-2.18,-0.12,11.66
760,-1.94,-0.34,10.85
770,-1.34,-0.81,9.8
780,-0.93,-0.91,8.92
790,-0.42,-1.16,8.65
800,-0.28,-1.19,8.39
810,-0.78,-1.36,8.23
820,-1.45,-1.21,8.35
830,-1.64,-1.27,8.43
840,-1.04,-1.32,8.31
850,-0.15,-1.57,8.05
860,-0.14,-1.48,10.66
870,-2.02,-0.07,11.79
880,-1.69,-0.61,11.04
890,-2.32,-0.71,10.47
900,-2.0,-0.54,9.62
910,-1.81,-0.86,8.82
920,-1.61,-1.09,8.01
930,-1.69,-1.06,7.14
940,-1.62,-1.26,6.62
950,-1.38,-1.56,6.56
960,-1.37,-1.24,7.02
970,-2.32,-1.19,8.45
980,-2.68,-0.58,10.18
990,-2.8,-0.07,11.31
1000,-2.52,-0.04,11.93
